15	29 Sep 20	13:25:00	1	0	18	0	Ct	0	1	0	1	1	2	0	0	0	1	0	0	4	0	2	4	0	1	0	4	0	1	1	1	0	5	4	1	0	0	6	4	1	0
16	29 Sep 20	13:26:00	1	0	18	0	Ct	0	1	0	0	0	1	0	0	0	2	0	5	4	0	0	0	0	1	10	0	0	1	3	3	0	2	0	1	2	0	0	3	8	0
17	29 Sep 20	13:27:00	1	0	18	0	Ct	0	1	0	2	1	3	1	0	3	2	0	0	1	5	2	0	0	2	2	4	0	0	5	0	0	11	6	0	0	0	1	0	0	1
18	29 Sep 20	13:28:00	1	0	18	0	Ct	0	1	2	1	1	0	0	0	2	0	1	0	4	4	1	5	4	0	0	2	0	0	1	4	0	3	0	7	20	1	3	3	5	2
19	29 Sep 20	13:29:00	1	0	18	0	Ct	0	1	5	6	3	0	4	0	2	0	0	0	6	0	4	0	1	1	1	4	0	3	1	1	0	1	4	15	2	7	1	2	2	0
20	29 Sep 20	13:30:00	1	0	18	0	Ct	0	1	0	1	0	0	12	0	6	0	0	0	3	6	1	0	0	4	6	4	0	11	5	5	0	1	1	5	0	2	0	3	0	0
21	29 Sep 20	13:31:00	1	0	18	0	Ct	0	1	0	1	1	2	0	0	2	0	0	2	2	1	3	0	1	2	2	1	0	3	1	0	0	2	8	3	0	0	2	1	2	2
22	29 Sep 20	13:32:00	1	0	18	0	Ct	0	1	0	6	1	0	0	0	11	0	4	0	2	9	0	0	17	4	1	5	0	6	3	3	6	1	0	3	0	0	0	10	2	1
23	29 Sep 20	13:33:00	1	0	18	0	Ct	0	1	0	0	11	0	0	0	10	0	4	0	1	3	2	1	1	0	3	3	0	0	0	0	20	1	2	9	1	3	3	0	3	0
24	29 Sep 20	13:34:00	1	0	18	0	Ct	0	1	0	1	2	0	1	0	4	0	0	2	1	5	3	1	1	8	0	1	0	2	6	5	0	8	0	1	0	7	2	5	2	0
25	29 Sep 20	13:35:00	1	0	18	0	Ct	0	1	1	1	8	2	8	0	1	0	2	3	4	6	3	2	9	0	7	6	0	2	0	0	4	9	5	8	0	3	1	0	2	2
26	29 Sep 20	13:36:00	1	0	18	0	Ct	0	1	0	3	4	1	0	0	1	0	11	6	1	5	4	3	0	0	0	2	0	3	2	8	0	1	3	3	16	0	1	0	1	14
27	29 Sep 20	13:37:00	1	0	18	0	Ct	0	1	1	4	3	12	0	1	1	0	1	4	1	2	2	1	4	5	4	1	0	0	2	0	0	1	0	2	13	5	0	4	1	1
28	29 Sep 20	13:38:00	1	0	18	0	Ct	0	1	0	5	1	5	0	1	6	0	5	3	1	6	3	6	1	0	0	8	0	3	3	0	0	2	0	0	2	5	1	3	1	0
29	29 Sep 20	13:39:00	1	0	18	0	Ct	0	1	0	0	12	0	7	1	8	0	1	2	0	9	1	1	4	1	3	2	0	0	1	17	0	3	7	12	1	0	1	2	4	1
30	29 Sep 20	13:40:00	1	0	18	0	Ct	0	1	1	0	2	1	4	1	0	0	5	4	1	4	8	1	3	8	3	5	0	8	1	0	0	0	1	3	0	5	0	0	2	5
31	29 Sep 20	13:41:00	1	0	18	0	Ct	0	1	0	3	3	1	0	3	1	0	1	0	1	3	5	0	3	2	0	1	0	1	0	1	0	4	0	7	0	18	1	4	5	1
32	29 Sep 20	13:42:00	1	0	18	0	Ct	0	1	2	1	1	2	4	0	2	0	1	0	6	1	1	5	6	1	1	4	0	11	2	0	0	2	2	8	1	0	1	2	2	0
33	29 Sep 20	13:43:00	1	0	18	0	Ct	0	1	1	1	2	1	0	0	2	4	2	0	1	1	7	6	2	1	6	3	0	0	2	3	0	1	10	2	3	0	1	6	1	1
34	29 Sep 20	13:44:00	1	0	18	0	Ct	0	1	6	2	1	3	12	2	13	0	4	4	1	3	1	3	0	0	6	3	0	5	0	0	3	8	0	1	0	0	2	7	0	2
35	29 Sep 20	13:45:00	1	0	18	0	Ct	0	1	0	1	2	0	0	9	3	6	1	1	3	4	5	2	1	1	5	2	0	3	3	2	0	1	8	1	4	0	1	1	0	5
36	29 Sep 20	13:46:00	1	0	18	0	Ct	0	1	0	2	2	2	0	0	4	0	2	1	1	25	1	1	1	0	4	4	0	1	0	6	1	2	1	4	5	2	3	8	1	1
37	29 Sep 20	13:47:00	1	0	18	0	Ct	0	1	0	1	1	0	1	4	7	1	7	9	0	3	4	1	0	8	0	5	0	3	6	2	2	1	1	1	2	1	0	1	1	7
38	29 Sep 20	13:48:00	1	0	18	0	Ct	0	1	1	3	3	0	0	1	1	8	1	0	1	3	0	0	2	0	2	2	0	0	1	11	2	0	2	1	6	1	2	3	1	0
39	29 Sep 20	13:49:00	1	0	18	0	Ct	0	1	4	0	2	2	0	2	2	0	3	4	1	0	2	1	0	2	0	5	0	6	0	0	0	1	12	1	0	0	3	2	1	2
40	29 Sep 20	13:50:00	1	0	18	0	Ct	0	1	1	3	1	0	1	0	3	1	0	1	1	4	5	1	1	2	5	4	0	5	0	6	0	1	3	6	3	0	0	6	5	1
41	29 Sep 20	13:51:00	1	0	18	0	Ct	0	1	10	1	1	0	1	0	3	1	4	2	1	5	4	2	10	7	2	13	0	1	0	6	1	2	1	2	0	0	2	2	0	1
42	29 Sep 20	13:52:00	1	0	18	0	Ct	0	1	0	3	2	2	0	4	2	1	4	3	3	5	0	0	1	8	1	2	0	10	0	1	2	3	1	1	1	0	1	2	4	1
43	29 Sep 20	13:53:00	1	0	18	0	Ct	0	1	6	0	1	0	0	0	3	6	3	1	1	0	2	1	4	0	3	1	0	4	6	8	0	1	1	2	0	0	1	1	6	3
44	29 Sep 20	13:54:00	1	0	18	0	Ct	0	1	0	0	1	1	2	4	2	7	1	7	2	0	2	1	0	1	3	2	0	2	0	2	1	1	3	1	0	0	6	8	0	3
45	29 Sep 20	13:55:00	1	0	18	0	Ct	0	1	10	11	1	3	0	2	1	2	1	3	4	2	3	1	3	3	0	3	0	1	2	1	1	3	7	5	0	1	3	3	4	0
46	29 Sep 20	13:56:00	1	0	18	0	Ct	0	1	1	0	2	1	2	1	7	0	3	1	2	0	7	2	5	1	0	2	0	1	1	3	1	2	2	3	4	1	1	0	3	2
47	29 Sep 20	13:57:00	1	0	18	0	Ct	0	1	5	8	3	1	1	6	1	6	2	2	5	2	2	1	0	4	0	1	0	2	0	0	0	2	0	1	0	0	1	2	1	1
48	29 Sep 20	13:58:00	1	0	18	0	Ct	0	1	2	0	2	10	2	4	1	4	2	2	0	0	1	2	0	1	6	2	0	1	0	2	1	0	0	0	1	4	1	1	5	4
49	29 Sep 20	13:59:00	1	0	18	0	Ct	0	1	7	2	14	2	6	1	3	2	1	6	3	1	2	1	2	0	3	2	0	5	0	1	0	2	3	2	0	1	1	11	2	3
50	29 Sep 20	14:00:00	1	0	18	0	Ct	0	1	2	2	2	0	0	2	5	1	4	6	1	12	2	1	5	7	1	2	0	3	0	13	0	3	2	1	0	0	1	1	0	3
51	29 Sep 20	14:01:00	1	0	18	0	Ct	0	1	2	12	1	13	0	4	3	0	5	1	1	9	3	0	7	0	7	1	2	2	0	3	0	1	0	2	0	0	4	7	2	1
52	29 Sep 20	14:02:00	1	0	18	0	Ct	0	1	0	6	2	1	0	4	2	2	1	1	2	2	0	2	2	1	2	1	3	1	0	0	0	1	3	4	0	0	2	1	2	0
53	29 Sep 20	14:03:00	1	0	18	0	Ct	0	1	5	0	5	2	1	0	2	1	1	1	9	6	4	3	5	1	7	2	4	1	0	2	0	2	0	1	0	1	1	2	2	7
54	29 Sep 20	14:04:00	1	0	18	0	Ct	0	1	2	1	1	0	0	4	4	7	1	3	1	2	1	1	4	0	7	2	3	2	0	16	2	0	5	0	0	1	2	5	1	4
55	29 Sep 20	14:05:00	1	0	18	0	Ct	0	1	2	2	3	3	1	1	3	0	2	0	1	3	1	0	1	1	0	2	0	0	0	0	6	1	7	2	3	0	0	2	3	1
56	29 Sep 20	14:06:00	1	0	18	0	Ct	0	1	0	1	2	2	0	1	0	1	2	1	0	1	2	3	3	1	1	5	0	4	1	0	0	3	5	2	3	1	1	3	0	5
57	29 Sep 20	14:07:00	1	0	18	0	Ct	0	1	8	3	4	2	0	2	1	1	1	1	1	1	1	4	4	2	3	4	2	0	1	0	0	2	2	2	0	1	3	0	1	0
58	29 Sep 20	14:08:00	1	0	18	0	Ct	0	1	0	0	3	0	1	1	2	0	6	0	2	2	5	1	1	0	4	1	1	1	0	10	0	2	1	3	0	0	1	3	2	1
59	29 Sep 20	14:09:00	1	0	18	0	Ct	0	1	1	1	3	3	1	2	2	5	2	2	1	16	6	1	0	0	4	1	2	1	0	1	0	1	3	2	4	0	3	0	7	1
60	29 Sep 20	14:10:00	1	0	18	0	Ct	0	1	10	1	2	2	3	1	4	0	22	4	3	5	1	1	4	1	1	1	0	0	0	2	0	1	1	0	13	1	1	3	1	2
61	29 Sep 20	14:11:00	1	0	18	0	Ct	0	1	0	1	3	1	1	3	1	3	3	0	2	6	0	0	2	4	1	2	2	1	1	0	0	1	12	2	4	0	1	1	2	0
62	29 Sep 20	14:12:00	1	0	18	0	Ct	0	1	1	1	1	2	0	1	3	1	2	3	1	1	3	1	7	1	1	1	0	4	2	9	0	1	4	2	1	1	2	4	1	1
63	29 Sep 20	14:13:00	1	0	18	0	Ct	0	1	12	5	5	2	2	1	5	3	1	1	1	2	1	1	0	0	2	2	0	2	2	1	4	1	0	0	3	0	3	1	1	2
64	29 Sep 20	14:14:00	1	0	18	0	Ct	0	1	2	2	1	2	1	0	2	0	5	1	3	2	2	2	3	2	1	3	2	1	2	2	0	3	4	8	1	0	1	6	7	1
65	29 Sep 20	14:15:00	1	0	18	0	Ct	0	1	9	2	0	3	1	1	2	4	2	4	1	0	3	1	0	0	1	1	0	1	1	2	0	6	3	2	0	0	0	1	1	0
66	29 Sep 20	14:16:00	1	0	18	0	Ct	0	1	0	2	2	0	0	2	2	1	0	5	4	2	0	2	7	4	1	1	0	2	1	1	2	2	1	3	2	0	4	8	7	2
67	29 Sep 20	14:17:00	1	0	18	0	Ct	0	1	1	1	1	3	3	1	2	0	3	2	2	1	3	3	3	3	1	5	1	2	1	0	0	1	4	2	3	1	1	4	1	1
68	29 Sep 20	14:18:00	1	0	18	0	Ct	0	1	5	0	2	2	1	0	1	1	2	2	1	2	2	1	0	0	2	2	0	0	0	9	0	3	7	1	1	0	1	2	1	5
69	29 Sep 20	14:19:00	1	0	18	0	Ct	0	1	2	3	1	1	1	2	3	1	0	1	2	4	7	2	1	2	1	2	1	4	0	12	17	0	4	2	1	0	13	2	13	4
70	29 Sep 20	14:20:00	1	0	18	0	Ct	0	1	1	4	3	3	1	2	0	4	2	0	1	2	0	1	0	1	1	10	0	2	0	0	0	1	3	1	2	0	2	1	4	4
71	29 Sep 20	14:21:00	1	0	18	0	Ct	0	1	1	1	1	1	4	1	5	1	24	2	1	1	1	2	2	5	0	2	0	2	0	0	3	0	11	0	0	0	1	1	2	1
72	29 Sep 20	14:22:00	1	0	18	0	Ct	0	1	0	1	1	2	0	1	1	0	6	2	2	9	5	6	5	2	0	2	0	0	0	0	0	2	0	0	0	0	1	2	1	1
73	29 Sep 20	14:23:00	1	0	18	0	Ct	0	1	6	1	2	6	3	0	1	14	3	10	1	0	2	1	0	1	2	0	1	3	2	0	0	1	2	0	0	0	1	4	1	4
74	29 Sep 20	14:24:00	1	0	18	0	Ct	0	1	2	0	8	4	2	1	5	2	1	0	3	0	1	1	2	1	1	3	1	2	6	0	0	0	1	3	0	0	2	8	2	1
75	29 Sep 20	14:25:00	1	0	18	0	Ct	0	1	3	6	2	0	4	1	0	0	0	0	0	0	3	1	2	1	4	1	2	3	2	1	0	3	2	2	0	20	4	1	2	1
76	29 Sep 20	14:26:00	1	0	18	0	Ct	0	1	1	0	1	1	2	0	2	2	2	1	2	0	1	2	1	1	0	2	2	2	1	0	1	4	0	1	1	2	0	2	0	1
77	29 Sep 20	14:27:00	1	0	18	0	Ct	0	1	3	1	0	2	3	0	1	0	1	2	1	1	5	1	0	2	2	3	0	0	2	4	1	1	0	7	1	2	1	3	1	1
78	29 Sep 20	14:28:00	1	0	18	0	Ct	0	1	1	0	1	0	1	0	1	0	6	4	2	1	2	1	1	1	0	0	4	0	1	0	0	2	1	1	0	2	3	4	1	0
79	29 Sep 20	14:29:00	1	0	18	0	Ct	0	1	7	15	2	2	1	2	2	4	2	0	1	1	0	3	4	1	2	5	2	2	1	2	0	6	1	4	2	0	1	0	2	0
80	29 Sep 20	14:30:00	1	0	18	0	Ct	0	1	1	5	2	2	4	1	1	13	0	2	1	1	4	14	4	0	0	1	0	0	1	1	0	2	2	2	1	0	2	1	1	0
81	29 Sep 20	14:31:00	1	0	18	0	Ct	0	1	3	0	1	1	0	2	2	6	2	2	2	1	1	1	0	1	6	1	0	0	2	2	0	4	2	6	3	1	2	2	1	0
82	29 Sep 20	14:32:00	1	0	18	0	Ct	0	1	6	1	3	1	3	0	2	1	2	5	2	1	0	1	8	2	8	0	2	1	0	1	7	1	1	0	0	9	2	7	1	0
83	29 Sep 20	14:33:00	1	0	18	0	Ct	0	1	2	1	1	5	4	3	0	1	1	10	0	4	4	1	4	2	0	1	2	1	3	32	14	2	0	0	4	0	1	2	1	0
84	29 Sep 20	14:34:00	1	0	18	0	Ct	0	1	1	2	1	1	5	0	2	1	5	3	1	2	4	1	0	1	1	4	1	3	2	1	7	1	13	0	1	4	0	1	0	0
85	29 Sep 20	14:35:00	1	0	18	0	Ct	0	1	1	0	1	12	2	0	2	1	8	2	1	1	1	2	1	1	2	5	2	0	4	3	2	5	1	0	0	0	2	2	4	4
86	29 Sep 20	14:36:00	1	0	18	0	Ct	0	1	15	0	2	4	0	0	2	5	2	1	1	3	1	1	1	0	1	3	1	3	3	3	6	0	6	3	0	3	1	4	1	0
87	29 Sep 20	14:37:00	1	0	18	0	Ct	0	1	0	1	3	1	2	0	2	5	0	5	0	0	1	3	2	4	0	5	0	1	0	4	1	1	3	1	0	0	1	1	2	15
88	29 Sep 20	14:38:00	1	0	18	0	Ct	0	1	2	2	2	1	1	2	1	1	1	3	1	1	4	2	2	1	0	2	2	1	4	4	2	4	0	8	0	2	1	0	1	0
89	29 Sep 20	14:39:00	1	0	18	0	Ct	0	1	0	1	5	2	1	1	1	0	6	3	2	0	1	1	3	0	10	1	7	0	0	2	2	2	2	0	0	2	1	3	0	3
90	29 Sep 20	14:40:00	1	0	18	0	Ct	0	1	14	0	2	1	6	1	2	1	2	1	2	2	4	2	0	2	1	1	2	3	0	2	0	1	0	0	0	0	2	4	2	0
91	29 Sep 20	14:41:00	1	0	18	0	Ct	0	1	1	1	1	1	0	3	3	5	1	2	2	1	3	3	0	1	3	3	2	0	3	0	0	3	0	0	0	11	2	1	8	4
92	29 Sep 20	14:42:00	1	0	18	0	Ct	0	1	1	4	1	2	2	2	1	0	5	4	2	0	2	5	0	1	1	2	2	3	0	4	0	2	4	2	0	2	0	2	1	5
93	29 Sep 20	14:43:00	1	0	18	0	Ct	0	1	2	3	2	0	6	2	5	3	1	1	2	0	5	1	0	1	4	3	3	0	3	0	0	2	0	2	0	0	0	2	2	1
94	29 Sep 20	14:44:00	1	0	18	0	Ct	0	1	2	0	2	2	0	2	3	1	2	2	1	0	4	1	1	1	0	1	1	1	1	2	1	1	15	6	0	0	3	0	0	0
95	29 Sep 20	14:45:00	1	0	18	0	Ct	0	1	10	4	4	1	0	0	2	1	5	1	1	0	1	1	1	1	4	2	2	1	1	0	3	4	2	0	0	1	0	2	2	1
96	29 Sep 20	14:46:00	1	0	18	0	Ct	0	1	0	0	1	0	1	4	2	4	1	11	1	0	4	0	1	1	3	1	0	5	4	1	1	2	0	3	0	1	1	2	1	5
97	29 Sep 20	14:47:00	1	0	18	0	Ct	0	1	5	1	2	0	0	0	2	2	2	1	1	0	1	3	1	1	6	1	1	0	5	0	2	3	2	4	0	5	0	0	1	1
98	29 Sep 20	14:48:00	1	0	18	0	Ct	0	1	1	1	1	2	2	9	1	3	5	1	1	0	1	5	5	1	0	7	1	8	2	0	1	4	8	1	0	1	0	4	1	3
99	29 Sep 20	14:49:00	1	0	18	0	Ct	0	1	1	1	4	2	2	2	7	1	10	2	1	2	1	2	3	1	9	1	0	1	1	0	13	1	1	2	0	3	2	1	4	1
100	29 Sep 20	14:50:00	1	0	18	0	Ct	0	1	5	2	1	0	1	0	2	1	1	2	1	0	0	2	1	1	3	3	0	0	2	0	2	8	0	2	0	2	0	6	3	1
101	29 Sep 20	14:51:00	1	0	18	0	Ct	0	1	1	10	5	0	6	2	2	2	1	1	1	0	1	2	2	4	1	6	2	1	1	0	0	1	3	1	0	3	1	1	4	0
102	29 Sep 20	14:52:00	1	0	18	0	Ct	0	1	4	0	2	1	0	0	2	10	2	1	4	0	7	1	1	6	1	2	1	4	0	0	0	2	2	3	0	0	1	0	1	0
103	29 Sep 20	14:53:00	1	0	18	0	Ct	0	1	0	6	2	3	1	4	2	1	2	3	1	2	2	2	0	2	1	4	1	0	0	0	0	2	1	2	0	0	2	1	3	1
104	29 Sep 20	14:54:00	1	0	18	0	Ct	0	1	4	0	1	0	1	0	1	1	6	2	5	7	2	0	1	1	1	6	1	3	1	0	0	4	6	2	0	2	1	1	3	0
105	29 Sep 20	14:55:00	1	0	18	0	Ct	0	1	13	1	1	0	3	0	6	1	1	2	4	3	1	2	1	1	1	2	4	0	2	0	0	1	2	2	0	0	3	2	0	4
106	29 Sep 20	14:56:00	1	0	18	0	Ct	0	1	1	0	6	0	12	0	1	10	0	4	3	1	4	0	1	0	8	7	0	3	3	0	0	3	1	3	0	5	1	1	3	0
107	29 Sep 20	14:57:00	1	0	18	0	Ct	0	1	4	2	3	1	1	4	2	1	3	1	2	6	1	1	3	0	1	1	2	7	0	0	0	3	10	2	0	6	1	2	0	1
108	29 Sep 20	14:58:00	1	0	18	0	Ct	0	1	8	1	3	1	0	0	2	2	2	7	2	0	2	3	2	0	1	3	1	0	0	0	0	1	0	2	0	3	1	0	0	1
109	29 Sep 20	14:59:00	1	0	18	0	Ct	0	1	1	2	3	0	2	1	2	0	3	2	3	2	3	1	1	4	2	3	2	1	0	2	0	3	3	2	0	1	2	1	2	0
110	29 Sep 20	15:00:00	1	0	18	0	Ct	0	1	2	1	1	0	0	1	1	2	1	2	2	5	6	1	1	0	6	0	1	3	0	0	0	2	0	3	0	0	2	1	0	1
111	29 Sep 20	15:01:00	1	0	18	0	Ct	0	1	5	1	1	0	1	4	0	3	2	4	4	2	7	1	2	3	6	2	3	0	0	6	0	1	11	2	0	5	1	0	1	6
112	29 Sep 20	15:02:00	1	0	18	0	Ct	0	1	4	1	1	0	0	1	1	1	2	2	1	4	2	0	3	1	0	8	0	2	4	15	0	1	1	2	0	0	2	20	1	1
113	29 Sep 20	15:03:00	1	0	18	0	Ct	0	1	0	7	2	0	1	2	3	1	8	2	1	0	2	2	7	1	2	3	1	2	8	16	0	1	1	2	0	8	2	2	0	0
114	29 Sep 20	15:04:00	1	0	18	0	Ct	0	1	0	1	3	0	3	1	2	1	1	1	0	7	4	2	4	2	1	1	0	1	0	0	0	0	0	1	0	1	1	1	2	0
115	29 Sep 20	15:05:00	1	0	18	0	Ct	0	1	0	3	1	0	0	1	1	0	1	1	0	9	7	3	17	2	0	2	0	5	0	0	0	5	1	1	0	3	0	2	1	2
116	29 Sep 20	15:06:00	1	0	18	0	Ct	0	1	1	0	3	0	0	1	1	1	2	2	2	1	2	2	0	0	7	0	0	1	0	0	0	2	4	1	0	0	0	0	2	1
117	29 Sep 20	15:07:00	1	0	18	0	Ct	0	1	1	6	0	0	2	2	2	2	2	2	2	1	3	1	1	1	1	1	1	0	0	0	0	2	4	2	0	6	1	1	3	1
118	29 Sep 20	15:08:00	1	0	18	0	Ct	0	1	1	3	6	0	0	3	1	0	3	2	1	1	1	2	1	1	0	2	2	1	0	0	0	1	3	2	0	0	0	2	0	0
119	29 Sep 20	15:09:00	1	0	18	0	Ct	0	1	4	0	1	0	5	3	1	10	1	2	4	0	0	1	1	2	1	2	3	1	2	0	0	4	4	1	0	1	4	0	6	1
120	29 Sep 20	15:10:00	1	0	18	0	Ct	0	1	1	5	2	0	0	0	2	5	1	1	1	4	2	1	0	1	7	2	2	0	0	7	0	5	1	10	0	1	3	5	0	0
121	29 Sep 20	15:11:00	1	0	18	0	Ct	0	1	1	2	1	0	3	0	5	0	3	1	1	0	1	3	0	0	0	2	0	2	1	1	0	1	3	1	0	2	1	1	2	1
122	29 Sep 20	15:12:00	1	0	18	0	Ct	0	1	1	2	3	0	1	0	2	1	1	2	1	1	1	0	4	1	1	1	3	2	0	0	0	5	0	5	0	2	1	3	6	0
123	29 Sep 20	15:13:00	1	0	18	0	Ct	0	1	2	1	1	0	9	0	2	3	1	1	1	4	2	1	0	2	1	1	0	8	0	1	0	3	2	1	0	0	1	0	2	2
124	29 Sep 20	15:14:00	1	0	18	0	Ct	0	1	0	1	1	0	2	0	0	4	1	2	2	1	1	1	0	4	0	1	1	0	1	0	0	3	3	2	0	1	0	2	1	1
125	29 Sep 20	15:15:00	1	0	18	0	Ct	0	1	34	3	2	0	0	0	2	2	1	5	1	1	1	0	1	0	5	0	1	0	0	3	0	2	1	2	0	1	1	0	1	3
126	29 Sep 20	15:16:00	1	0	18	0	Ct	0	1	1	0	2	0	1	0	0	1	2	1	2	0	1	2	2	1	1	0	0	0	2	1	0	2	1	3	0	0	2	1	1	1
127	29 Sep 20	15:17:00	1	0	18	0	Ct	0	1	1	4	1	0	1	0	2	2	1	2	24	1	2	1	0	1	3	0	0	0	2	2	0	5	3	1	0	2	0	1	2	0
128	29 Sep 20	15:18:00	1	0	18	0	Ct	0	1	2	0	3	0	1	0	1	5	5	2	1	0	2	0	3	1	7	1	6	0	1	1	0	1	0	0	0	1	1	3	1	0
129	29 Sep 20	15:19:00	1	0	18	0	Ct	0	1	0	2	1	0	1	2	1	1	1	0	2	2	3	1	3	1	1	2	0	2	2	0	0	2	1	1	0	0	0	8	1	5
130	29 Sep 20	15:20:00	1	0	18	0	Ct	0	1	1	0	2	0	0	1	2	1	3	1	1	1	3	11	3	4	2	1	0	0	1	1	0	3	4	1	0	6	9	1	0	1
131	29 Sep 20	15:21:00	1	0	18	0	Ct	0	1	4	2	5	0	6	0	0	4	2	1	2	0	4	20	2	7	2	6	1	0	0	0	0	1	0	4	0	1	1	0	1	1
132	29 Sep 20	15:22:00	1	0	18	0	Ct	0	1	6	2	1	0	5	1	4	1	2	2	2	1	2	2	4	1	1	12	1	0	2	0	0	1	1	1	0	1	1	4	6	0
133	29 Sep 20	15:23:00	1	0	18	0	Ct	0	1	0	2	1	0	1	0	2	1	11	1	2	9	2	1	2	5	1	1	1	1	1	1	0	4	1	0	0	0	0	1	1	0
134	29 Sep 20	15:24:00	1	0	18	0	Ct	0	1	3	3	2	0	1	0	2	0	3	1	1	19	2	0	5	1	2	9	1	1	1	0	0	1	4	0	0	4	1	1	3	0
135	29 Sep 20	15:25:00	1	0	18	0	Ct	0	1	1	3	8	0	2	0	1	1	6	5	1	2	0	7	0	0	7	1	19	2	1	0	0	2	0	0	0	0	1	7	4	0
136	29 Sep 20	15:26:00	1	0	18	0	Ct	0	1	3	1	2	4	2	0	0	1	0	2	2	1	3	0	4	2	3	2	0	2	2	0	0	13	0	0	0	1	0	0	0	0
137	29 Sep 20	15:27:00	1	0	18	0	Ct	0	1	0	0	1	1	5	0	2	0	1	1	1	0	5	1	7	2	5	1	1	0	0	0	0	2	3	0	0	1	1	3	1	0
138	29 Sep 20	15:28:00	1	0	18	0	Ct	0	1	0	5	6	4	1	0	1	3	1	2	2	2	4	1	3	7	1	1	0	6	0	0	0	2	0	0	0	1	0	0	3	0
139	29 Sep 20	15:29:00	1	0	18	0	Ct	0	1	1	1	2	3	0	0	2	1	2	4	2	3	1	1	1	0	3	1	1	0	0	0	0	2	1	0	0	1	1	0	2	0
140	29 Sep 20	15:30:00	1	0	18	0	Ct	0	1	4	5	0	3	2	0	0	1	1	0	1	0	1	1	1	2	6	0	1	0	0	0	0	2	1	0	0	2	2	1	6	0
141	29 Sep 20	15:31:00	1	0	18	0	Ct	0	1	1	1	4	2	1	0	2	3	1	3	4	0	5	1	8	3	2	8	1	1	0	0	0	2	0	0	0	3	0	0	3	0
142	29 Sep 20	15:32:00	1	0	18	0	Ct	0	1	1	3	0	3	1	1	2	2	1	2	0	2	2	2	0	1	4	2	0	3	0	1	0	1	1	0	0	0	0	6	1	1
143	29 Sep 20	15:33:00	1	0	18	0	Ct	0	1	0	4	3	2	4	1	2	0	1	2	1	4	2	1	0	0	9	1	3	1	0	0	0	2	2	0	0	1	1	2	1	2
144	29 Sep 20	15:34:00	1	0	18	0	Ct	0	1	2	4	4	1	1	2	2	0	4	1	2	1	2	1	3	1	2	2	1	1	0	0	0	0	0	0	0	6	0	1	2	1
145	29 Sep 20	15:35:00	1	0	18	0	Ct	0	1	0	1	5	2	7	3	7	8	1	1	2	0	2	5	0	11	1	1	0	0	0	0	0	2	3	0	0	1	0	1	0	2
