,Channel,Light_status,mean_sleep_per_ind,No,Sex,Rep
1271,adj_Monitor6_ch27,Night,0.921223354958295,53328,F,1
1272,adj_Monitor63_ch28,Night,0.910565338276182,56014,F,1
1273,adj_Monitor22_ch6,Night,0.906163113994439,64498,M,1
1274,adj_Monitor60_ch18,Night,0.972428174235403,66945,M,1
1275,adj_Monitor63_ch8,Night,0.925625579240037,56014,F,1
1276,adj_Monitor77_ch19,Night,0.913809082483781,64498,F,1
1277,adj_Monitor24_ch32,Night,0.982391102873031,TRiPsc,M,1
1278,adj_Monitor67_ch28,Night,0.964782205746061,57713,F,1
1279,adj_Monitor2_ch8,Night,0.923076923076923,53328,M,1
1280,adj_Monitor77_ch5,Night,0.97126969416126,64498,F,1
1281,adj_Monitor73_ch23,Night,0.973586654309546,57380,F,1
1282,adj_Monitor58_ch8,Night,0.959221501390176,62872,F,1
1283,adj_Monitor54_ch12,Night,0.886237256719184,82983,F,1
1284,adj_Monitor77_ch30,Night,0.884847080630213,64498,F,1
1285,adj_Monitor16_ch5,Night,0.952734012974977,67422,F,1
1286,adj_Monitor18_ch18,Night,0.95852641334569,80387,M,1
1287,adj_Monitor67_ch1,Night,0.931186283595922,57713,F,1
1288,adj_Monitor72_ch5,Night,0.918674698795181,66945,F,1
1289,adj_Monitor17_ch11,Night,0.949258572752549,82983,M,1
1290,adj_Monitor56_ch12,Night,0.957136237256719,62872,M,1
1291,adj_Monitor22_ch2,Night,0.884615384615385,64498,M,1
1292,adj_Monitor8_ch12,Night,0.956672845227062,56014,M,1
1293,adj_Monitor20_ch25,Night,0.957831325301205,57713,M,1
1294,adj_Monitor56_ch29,Night,0.945088044485635,62872,M,1
1295,adj_Monitor77_ch6,Night,0.918906394810009,64498,F,1
1296,adj_Monitor17_ch5,Night,0.918674698795181,82983,M,1
1297,adj_Monitor18_ch30,Night,0.965477293790547,80387,M,1
1298,adj_Monitor56_ch15,Night,0.892724745134384,62872,M,1
1299,adj_Monitor1_ch11,Night,0.92840593141798,67422,M,1
1300,adj_Monitor8_ch1,Night,0.969647822057461,56014,M,1
1301,adj_Monitor67_ch4,Night,0.957599629286376,57713,F,1
1302,adj_Monitor18_ch11,Night,0.979610750695088,80387,M,1
1303,adj_Monitor63_ch32,Night,0.96501390176089,56014,F,1
1304,adj_Monitor63_ch4,Night,0.908943466172382,56014,F,1
1305,adj_Monitor22_ch8,Night,0.947636700648749,64498,M,1
1306,adj_Monitor77_ch2,Night,0.934198331788693,64498,F,1
1307,adj_Monitor73_ch11,Night,0.942075996292864,57380,F,1
1308,adj_Monitor56_ch7,Night,0.856348470806302,62872,M,1
1309,adj_Monitor18_ch8,Night,0.928174235403151,80387,M,1
1310,adj_Monitor15_ch4,Night,0.951807228915663,57380,M,1
1311,adj_Monitor56_ch32,Night,0.947173308619092,62872,M,1
1312,adj_Monitor16_ch25,Night,0.94578313253012,67422,F,1
1313,adj_Monitor72_ch19,Night,0.93466172381835,66945,F,1
1314,adj_Monitor22_ch4,Night,0.911955514365153,64498,M,1
1315,adj_Monitor22_ch21,Night,0.955282669138091,64498,M,1
1316,adj_Monitor75_ch22,Night,0.988415199258573,55690,M,1
1317,adj_Monitor8_ch15,Night,0.942539388322521,56014,M,1
1318,adj_Monitor73_ch16,Night,0.8709453197405,57380,F,1
1319,adj_Monitor73_ch28,Night,0.969416126042632,57380,F,1
1320,adj_Monitor77_ch11,Night,0.917979610750695,64498,F,1
1321,adj_Monitor1_ch24,Night,0.918443002780352,67422,M,1
1322,adj_Monitor60_ch17,Night,0.968489341983318,66945,M,1
1323,adj_Monitor59_ch30,Night,0.985171455050973,55690,F,1
1324,adj_Monitor75_ch5,Night,0.954124189063948,55690,M,1
1325,adj_Monitor6_ch30,Night,0.946478220574606,53328,F,1
1326,adj_Monitor63_ch14,Night,0.843373493975904,56014,F,1
1327,adj_Monitor18_ch13,Night,0.932344763670065,80387,M,1
1328,adj_Monitor1_ch1,Night,0.928174235403151,67422,M,1
1329,adj_Monitor59_ch20,Night,0.933039851714551,55690,F,1
1330,adj_Monitor16_ch24,Night,0.94114921223355,67422,F,1
1331,adj_Monitor75_ch8,Night,0.916589434661724,55690,M,1
1332,adj_Monitor2_ch14,Night,0.943929564411492,53328,M,1
1333,adj_Monitor1_ch23,Night,0.957831325301205,67422,M,1
1334,adj_Monitor56_ch31,Night,0.943929564411492,62872,M,1
1335,adj_Monitor8_ch17,Night,0.906626506024096,56014,M,1
1336,adj_Monitor2_ch5,Night,0.936746987951807,53328,M,1
1337,adj_Monitor20_ch26,Night,0.960843373493976,57713,M,1
1338,adj_Monitor77_ch26,Night,0.873262279888786,64498,F,1
1339,adj_Monitor8_ch29,Night,0.947173308619092,56014,M,1
1340,adj_Monitor24_ch21,Night,0.958989805375348,TRiPsc,M,1
1341,adj_Monitor6_ch1,Night,0.946246524559778,53328,F,1
1342,adj_Monitor16_ch1,Night,0.91404077849861,67422,F,1
1343,adj_Monitor54_ch8,Night,0.975208526413346,82983,F,1
1344,adj_Monitor54_ch2,Night,0.932344763670065,82983,F,1
1345,adj_Monitor1_ch32,Night,0.862140871177016,67422,M,1
1346,adj_Monitor73_ch18,Night,0.91404077849861,57380,F,1
1347,adj_Monitor20_ch9,Night,0.937673772011121,57713,M,1
1348,adj_Monitor17_ch31,Night,0.901529193697868,82983,M,1
1349,adj_Monitor20_ch14,Night,0.920759962928638,57713,M,1
1350,adj_Monitor20_ch20,Night,0.908248378127896,57713,M,1
1351,adj_Monitor58_ch9,Night,0.925857275254866,62872,F,1
1352,adj_Monitor60_ch19,Night,0.970574606116775,66945,M,1
1353,adj_Monitor2_ch28,Night,0.958989805375348,53328,M,1
1354,adj_Monitor1_ch26,Night,0.910101946246525,67422,M,1
1355,adj_Monitor77_ch16,Night,0.950185356811863,64498,F,1
1356,adj_Monitor60_ch27,Night,0.964782205746061,66945,M,1
1357,adj_Monitor73_ch6,Night,0.896663577386469,57380,F,1
1358,adj_Monitor15_ch31,Night,0.981232622798888,57380,M,1
1359,adj_Monitor72_ch23,Night,0.936978683966636,66945,F,1
1360,adj_Monitor2_ch30,Night,0.933039851714551,53328,M,1
1361,adj_Monitor73_ch9,Night,0.962233549582947,57380,F,1
1362,adj_Monitor22_ch29,Night,0.94902687673772,64498,M,1
1363,adj_Monitor5_ch21,Night,0.918674698795181,80387,F,1
1364,adj_Monitor7_ch19,Night,0.935588507877664,TRiPsc,F,1
1365,adj_Monitor7_ch8,Night,0.964318813716404,TRiPsc,F,1
1366,adj_Monitor18_ch7,Night,0.938832252085264,80387,M,1
1367,adj_Monitor8_ch30,Night,0.954819277108434,56014,M,1
1368,adj_Monitor54_ch1,Night,0.981696014828545,82983,F,1
1369,adj_Monitor20_ch13,Night,0.893419833178869,57713,M,1
1370,adj_Monitor5_ch11,Night,0.982159406858202,80387,F,1
1371,adj_Monitor2_ch4,Night,0.947173308619092,53328,M,1
1372,adj_Monitor1_ch5,Night,0.874420759962929,67422,M,1
1373,adj_Monitor63_ch2,Night,0.817655236329935,56014,F,1
1374,adj_Monitor24_ch26,Night,0.946246524559778,TRiPsc,M,1
1375,adj_Monitor8_ch24,Night,0.94114921223355,56014,M,1
1376,adj_Monitor73_ch29,Night,0.94902687673772,57380,F,1
1377,adj_Monitor67_ch30,Night,0.91079703429101,57713,F,1
1378,adj_Monitor5_ch9,Night,0.927015755329008,80387,F,1
1379,adj_Monitor2_ch21,Night,0.880676552363299,53328,M,1
1380,adj_Monitor22_ch9,Night,0.869091751621872,64498,M,1
1381,adj_Monitor2_ch1,Night,0.958294717330862,53328,M,1
1382,adj_Monitor5_ch23,Night,0.918443002780352,80387,F,1
1383,adj_Monitor8_ch21,Night,0.947636700648749,56014,M,1
1384,adj_Monitor6_ch17,Night,0.965940685820204,53328,F,1
1385,adj_Monitor17_ch17,Night,0.92840593141798,82983,M,1
1386,adj_Monitor60_ch2,Night,0.962001853568119,66945,M,1
1387,adj_Monitor24_ch10,Night,0.944856348470806,TRiPsc,M,1
1388,adj_Monitor5_ch17,Night,0.946709916589435,80387,F,1
1389,adj_Monitor22_ch27,Night,0.905931417979611,64498,M,1
1390,adj_Monitor16_ch10,Night,0.96177015755329,67422,F,1
1391,adj_Monitor17_ch30,Night,0.961075069508805,82983,M,1
1392,adj_Monitor54_ch22,Night,0.913577386468953,82983,F,1
1393,adj_Monitor5_ch3,Night,0.931417979610751,80387,F,1
1394,adj_Monitor59_ch27,Night,0.93790546802595,55690,F,1
1395,adj_Monitor54_ch17,Night,0.830861909175162,82983,F,1
1396,adj_Monitor18_ch29,Night,0.930259499536608,80387,M,1
1397,adj_Monitor63_ch5,Night,0.90291936978684,56014,F,1
1398,adj_Monitor5_ch2,Night,0.952502316960148,80387,F,1
1399,adj_Monitor77_ch29,Night,0.949721964782206,64498,F,1
1400,adj_Monitor58_ch23,Night,0.883456904541242,62872,F,1
1401,adj_Monitor18_ch2,Night,0.916357738646895,80387,M,1
1402,adj_Monitor6_ch24,Night,0.954587581093605,53328,F,1
1403,adj_Monitor16_ch7,Night,0.878591288229842,67422,F,1
1404,adj_Monitor56_ch2,Night,0.955282669138091,62872,M,1
1405,adj_Monitor73_ch30,Night,0.943466172381835,57380,F,1
1406,adj_Monitor67_ch9,Night,0.954355885078777,57713,F,1
1407,adj_Monitor16_ch18,Night,0.86144578313253,67422,F,1
1408,adj_Monitor63_ch10,Night,0.960379981464319,56014,F,1
1409,adj_Monitor67_ch29,Night,0.943002780352178,57713,F,1
1410,adj_Monitor7_ch9,Night,0.937442075996293,TRiPsc,F,1
1411,adj_Monitor60_ch1,Night,0.932344763670065,66945,M,1
1412,adj_Monitor18_ch19,Night,0.931881371640408,80387,M,1
1413,adj_Monitor77_ch1,Night,0.976830398517145,64498,F,1
1414,adj_Monitor59_ch9,Night,0.958063021316033,55690,F,1
1415,adj_Monitor77_ch8,Night,0.948100092678406,64498,F,1
1416,adj_Monitor59_ch32,Night,0.97613531047266,55690,F,1
1417,adj_Monitor18_ch22,Night,0.92678405931418,80387,M,1
1418,adj_Monitor18_ch16,Night,0.982622798887859,80387,M,1
1419,adj_Monitor22_ch17,Night,0.978220574606117,64498,M,1
1420,adj_Monitor5_ch27,Night,0.977293790546803,80387,F,1
1421,adj_Monitor54_ch7,Night,0.933503243744208,82983,F,1
1422,adj_Monitor60_ch21,Night,0.948795180722892,66945,M,1
1423,adj_Monitor18_ch12,Night,0.927942539388322,80387,M,1
1424,adj_Monitor75_ch7,Night,0.840361445783133,55690,M,1
1425,adj_Monitor67_ch16,Night,0.883225208526413,57713,F,1
1426,adj_Monitor16_ch26,Night,0.922845227062094,67422,F,1
1427,adj_Monitor58_ch22,Night,0.946941612604263,62872,F,1
1428,adj_Monitor63_ch1,Night,0.966172381835032,56014,F,1
1429,adj_Monitor18_ch4,Night,0.979610750695088,80387,M,1
1430,adj_Monitor54_ch3,Night,0.906626506024096,82983,F,1
1431,adj_Monitor54_ch15,Night,0.886700648748841,82983,F,1
1432,adj_Monitor59_ch31,Night,0.978452270620945,55690,F,1
1433,adj_Monitor77_ch28,Night,0.933039851714551,64498,F,1
1434,adj_Monitor20_ch31,Night,0.938832252085264,57713,M,1
1435,adj_Monitor2_ch13,Night,0.926088971269694,53328,M,1
1436,adj_Monitor75_ch9,Night,0.955514365152919,55690,M,1
1437,adj_Monitor63_ch27,Night,0.959684893419833,56014,F,1
1438,adj_Monitor60_ch20,Night,0.947636700648749,66945,M,1
1439,adj_Monitor22_ch16,Night,0.923308619091752,64498,M,1
1440,adj_Monitor16_ch17,Night,0.853104726598703,67422,F,1
1441,adj_Monitor1_ch21,Night,0.914967562557924,67422,M,1
1442,adj_Monitor60_ch10,Night,0.992817423540315,66945,M,1
1443,adj_Monitor20_ch27,Night,0.950185356811863,57713,M,1
1444,adj_Monitor73_ch25,Night,0.950880444856348,57380,F,1
1445,adj_Monitor63_ch9,Night,0.944624652455978,56014,F,1
1446,adj_Monitor77_ch23,Night,0.945319740500463,64498,F,1
1447,adj_Monitor8_ch32,Night,0.969416126042632,56014,M,1
1448,adj_Monitor60_ch25,Night,0.986561631139944,66945,M,1
1449,adj_Monitor17_ch6,Night,0.965477293790547,82983,M,1
1450,adj_Monitor75_ch25,Night,0.837117701575533,55690,M,1
1451,adj_Monitor63_ch17,Night,0.968489341983318,56014,F,1
1452,adj_Monitor16_ch4,Night,0.929796107506951,67422,F,1
1453,adj_Monitor5_ch28,Night,0.91404077849861,80387,F,1
1454,adj_Monitor1_ch20,Night,0.943234476367007,67422,M,1
1455,adj_Monitor24_ch1,Night,0.95852641334569,TRiPsc,M,1
1456,adj_Monitor67_ch14,Night,0.913345690454124,57713,F,1
1457,adj_Monitor16_ch12,Night,0.884847080630213,67422,F,1
1458,adj_Monitor1_ch6,Night,0.927015755329008,67422,M,1
1459,adj_Monitor54_ch16,Night,0.860982391102873,82983,F,1
1460,adj_Monitor73_ch24,Night,0.960379981464319,57380,F,1
1461,adj_Monitor58_ch31,Night,0.967330861909175,62872,F,1
1462,adj_Monitor77_ch13,Night,0.930027803521779,64498,F,1
1463,adj_Monitor75_ch4,Night,0.977293790546803,55690,M,1
1464,adj_Monitor2_ch31,Night,0.945551436515292,53328,M,1
1465,adj_Monitor58_ch26,Night,0.915199258572753,62872,F,1
1466,adj_Monitor72_ch17,Night,0.931881371640408,66945,F,1
1467,adj_Monitor58_ch13,Night,0.908016682113068,62872,F,1
1468,adj_Monitor56_ch30,Night,0.859128822984245,62872,M,1
1469,adj_Monitor17_ch18,Night,0.982854494902688,82983,M,1
1470,adj_Monitor22_ch5,Night,0.958989805375348,64498,M,1
1471,adj_Monitor20_ch19,Night,0.933039851714551,57713,M,1
1472,adj_Monitor67_ch19,Night,0.94740500463392,57713,F,1
1473,adj_Monitor77_ch24,Night,0.928869323447637,64498,F,1
1474,adj_Monitor54_ch6,Night,0.924698795180723,82983,F,1
1475,adj_Monitor58_ch12,Night,0.924235403151066,62872,F,1
1476,adj_Monitor77_ch14,Night,0.884383688600556,64498,F,1
1477,adj_Monitor18_ch20,Night,0.916357738646895,80387,M,1
1478,adj_Monitor2_ch15,Night,0.950880444856348,53328,M,1
1479,adj_Monitor67_ch3,Night,0.923308619091752,57713,F,1
1480,adj_Monitor5_ch25,Night,0.901992585727525,80387,F,1
1481,adj_Monitor1_ch3,Night,0.826691380908248,67422,M,1
1482,adj_Monitor67_ch17,Night,0.914504170528267,57713,F,1
1483,adj_Monitor77_ch10,Night,0.869323447636701,64498,F,1
1484,adj_Monitor54_ch10,Night,0.943466172381835,82983,F,1
1485,adj_Monitor54_ch30,Night,0.963160333642261,82983,F,1
1487,adj_Monitor16_ch3,Night,0.886237256719184,67422,F,1
1488,adj_Monitor7_ch5,Night,0.968489341983318,TRiPsc,F,1
1489,adj_Monitor2_ch10,Night,0.964782205746061,53328,M,1
1490,adj_Monitor8_ch28,Night,0.946478220574606,56014,M,1
1491,adj_Monitor20_ch17,Night,0.847544022242817,57713,M,1
1492,adj_Monitor67_ch13,Night,0.930491195551437,57713,F,1
1493,adj_Monitor5_ch18,Night,0.944624652455978,80387,F,1
1494,adj_Monitor6_ch9,Night,0.934893419833179,53328,F,1
1495,adj_Monitor60_ch23,Night,0.986329935125116,66945,M,1
1496,adj_Monitor2_ch32,Night,0.959221501390176,53328,M,1
1498,adj_Monitor67_ch18,Night,0.913577386468953,57713,F,1
1499,adj_Monitor16_ch28,Night,0.887859128822984,67422,F,1
1500,adj_Monitor5_ch5,Night,0.929101019462465,80387,F,1
1501,adj_Monitor22_ch18,Night,0.93790546802595,64498,M,1
1502,adj_Monitor56_ch19,Night,0.980769230769231,62872,M,1
1503,adj_Monitor67_ch31,Night,0.962696941612604,57713,F,1
1504,adj_Monitor16_ch19,Night,0.948331788693234,67422,F,1
1505,adj_Monitor67_ch5,Night,0.943697868396664,57713,F,1
1506,adj_Monitor58_ch14,Night,0.968257645968489,62872,F,1
1507,adj_Monitor60_ch16,Night,0.958989805375348,66945,M,1
1508,adj_Monitor67_ch10,Night,0.892724745134384,57713,F,1
1510,adj_Monitor18_ch28,Night,0.958063021316033,80387,M,1
1511,adj_Monitor16_ch32,Night,0.81533827618165,67422,F,1
1512,adj_Monitor5_ch24,Night,0.946246524559778,80387,F,1
1513,adj_Monitor1_ch22,Night,0.919601482854495,67422,M,1
1514,adj_Monitor5_ch20,Night,0.963623725671918,80387,F,1
1515,adj_Monitor58_ch2,Night,0.927479147358665,62872,F,1
1516,adj_Monitor16_ch31,Night,0.857275254865616,67422,F,1
1517,adj_Monitor22_ch22,Night,0.85356811862836,64498,M,1
1518,adj_Monitor72_ch8,Night,0.970342910101946,66945,F,1
1519,adj_Monitor67_ch11,Night,0.862140871177016,57713,F,1
1520,adj_Monitor75_ch32,Night,0.930954587581094,55690,M,1
1521,adj_Monitor67_ch8,Night,0.967562557924004,57713,F,1
1522,adj_Monitor73_ch3,Night,0.960611677479147,57380,F,1
1523,adj_Monitor5_ch32,Night,0.873262279888786,80387,F,1
1524,adj_Monitor6_ch31,Night,0.849397590361446,53328,F,1
1525,adj_Monitor58_ch20,Night,0.954819277108434,62872,F,1
1526,adj_Monitor5_ch4,Night,0.935356811862836,80387,F,1
1527,adj_Monitor5_ch26,Night,0.946246524559778,80387,F,1
1528,adj_Monitor67_ch7,Night,0.876042632066728,57713,F,1
1530,adj_Monitor54_ch18,Night,0.872103799814643,82983,F,1
1531,adj_Monitor58_ch21,Night,0.88693234476367,62872,F,1
1532,adj_Monitor73_ch14,Night,0.953660797034291,57380,F,1
1533,adj_Monitor24_ch11,Night,0.97775718257646,TRiPsc,M,1
1534,adj_Monitor54_ch11,Night,0.954819277108434,82983,F,1
1535,adj_Monitor67_ch12,Night,0.904077849860982,57713,F,1
