,Channel,bout_length,No,Sex,Rep
1284,adj_Monitor75_ch24,88.51282051282051,55690,M,1
1286,adj_Monitor75_ch25,136.56,55690,M,1
1288,adj_Monitor75_ch26,71.53846153846153,55690,M,1
1290,adj_Monitor75_ch27,63.142857142857146,55690,M,1
1292,adj_Monitor75_ch28,127.03508771929825,55690,M,1
1294,adj_Monitor75_ch29,111.8,55690,M,1
1296,adj_Monitor75_ch3,109.44776119402985,55690,M,1
1298,adj_Monitor75_ch30,50.64957264957265,55690,M,1
1300,adj_Monitor75_ch32,54.6,55690,M,1
1302,adj_Monitor75_ch4,93.84285714285714,55690,M,1
1304,adj_Monitor75_ch5,66.59574468085107,55690,M,1
1306,adj_Monitor75_ch6,41.97945205479452,55690,M,1
1308,adj_Monitor75_ch7,49.072072072072075,55690,M,1
1310,adj_Monitor75_ch8,54.43589743589744,55690,M,1
1312,adj_Monitor75_ch9,78.23809523809524,55690,M,1
1314,adj_Monitor77_ch1,85.22950819672131,64498,F,1
1316,adj_Monitor77_ch10,74.32432432432432,64498,F,1
1318,adj_Monitor77_ch11,58.69879518072289,64498,F,1
1320,adj_Monitor77_ch12,74.88607594936708,64498,F,1
1322,adj_Monitor77_ch13,49.48514851485149,64498,F,1
1324,adj_Monitor77_ch14,40.95,64498,F,1
1326,adj_Monitor77_ch15,69.4,64498,F,1
1328,adj_Monitor77_ch16,73.4342105263158,64498,F,1
1330,adj_Monitor77_ch17,43.666666666666664,64498,F,1
1332,adj_Monitor77_ch18,67.20987654320987,64498,F,1
1334,adj_Monitor77_ch19,45.01,64498,F,1
1336,adj_Monitor77_ch2,57.741573033707866,64498,F,1
1338,adj_Monitor77_ch20,76.16417910447761,64498,F,1
1340,adj_Monitor77_ch21,106.11666666666666,64498,F,1
1342,adj_Monitor77_ch22,64.66666666666667,64498,F,1
1344,adj_Monitor77_ch23,95.01666666666667,64498,F,1
1346,adj_Monitor77_ch24,70.75862068965517,64498,F,1
1348,adj_Monitor77_ch25,67.74725274725274,64498,F,1
1350,adj_Monitor77_ch26,44.256637168141594,64498,F,1
1352,adj_Monitor77_ch27,174.77272727272728,64498,F,1
1354,adj_Monitor77_ch28,54.57142857142857,64498,F,1
1356,adj_Monitor77_ch29,85.21428571428571,64498,F,1
1358,adj_Monitor77_ch3,51.48039215686274,64498,F,1
1360,adj_Monitor77_ch30,47.03370786516854,64498,F,1
1362,adj_Monitor77_ch31,45.351351351351354,64498,F,1
1364,adj_Monitor77_ch32,57.44578313253012,64498,F,1
1366,adj_Monitor77_ch4,40.72222222222222,64498,F,1
1368,adj_Monitor77_ch5,79.50769230769231,64498,F,1
1370,adj_Monitor77_ch6,53.57142857142857,64498,F,1
1372,adj_Monitor77_ch7,62.2375,64498,F,1
1374,adj_Monitor77_ch8,56.40229885057471,64498,F,1
1376,adj_Monitor77_ch9,69.39473684210526,64498,F,1
1378,adj_Monitor7_ch1,101.82456140350877,TRiPsc,F,1
1380,adj_Monitor7_ch10,50.24528301886792,TRiPsc,F,1
1382,adj_Monitor7_ch11,102.22058823529412,TRiPsc,F,1
1384,adj_Monitor7_ch12,121.61702127659575,TRiPsc,F,1
1386,adj_Monitor7_ch13,72.1948051948052,TRiPsc,F,1
1388,adj_Monitor7_ch14,63.714285714285715,TRiPsc,F,1
1390,adj_Monitor7_ch15,86.88235294117646,TRiPsc,F,1
1392,adj_Monitor7_ch16,69.55913978494624,TRiPsc,F,1
1394,adj_Monitor7_ch17,45.847457627118644,TRiPsc,F,1
1396,adj_Monitor7_ch18,47.01587301587302,TRiPsc,F,1
1398,adj_Monitor7_ch19,76.13483146067416,TRiPsc,F,1
1400,adj_Monitor7_ch2,62.08433734939759,TRiPsc,F,1
1402,adj_Monitor7_ch20,57.8041237113402,TRiPsc,F,1
1404,adj_Monitor7_ch21,62.87755102040816,TRiPsc,F,1
1406,adj_Monitor7_ch22,73.16867469879519,TRiPsc,F,1
1408,adj_Monitor7_ch23,51.45454545454545,TRiPsc,F,1
1410,adj_Monitor7_ch24,66.94871794871794,TRiPsc,F,1
1412,adj_Monitor7_ch25,54.50961538461539,TRiPsc,F,1
1414,adj_Monitor7_ch26,54.46,TRiPsc,F,1
1416,adj_Monitor7_ch27,103.89090909090909,TRiPsc,F,1
1418,adj_Monitor7_ch28,87.02739726027397,TRiPsc,F,1
1420,adj_Monitor7_ch29,50.71568627450981,TRiPsc,F,1
1422,adj_Monitor7_ch3,61.946236559139784,TRiPsc,F,1
1424,adj_Monitor7_ch30,48.03669724770642,TRiPsc,F,1
1426,adj_Monitor7_ch31,68.97727272727273,TRiPsc,F,1
1428,adj_Monitor7_ch32,72.09638554216868,TRiPsc,F,1
1430,adj_Monitor7_ch4,59.09090909090909,TRiPsc,F,1
1432,adj_Monitor7_ch5,53.794117647058826,TRiPsc,F,1
1434,adj_Monitor7_ch6,76.23611111111111,TRiPsc,F,1
1436,adj_Monitor7_ch7,56.58252427184466,TRiPsc,F,1
1438,adj_Monitor7_ch8,129.1,TRiPsc,F,1
1440,adj_Monitor7_ch9,58.9010989010989,TRiPsc,F,1
1442,adj_Monitor8_ch1,70.12359550561797,56014,M,1
1444,adj_Monitor8_ch10,65.0721649484536,56014,M,1
1446,adj_Monitor8_ch11,66.28865979381443,56014,M,1
1448,adj_Monitor8_ch12,48.172413793103445,56014,M,1
1450,adj_Monitor8_ch13,48.376068376068375,56014,M,1
1452,adj_Monitor8_ch14,73.15384615384616,56014,M,1
1454,adj_Monitor8_ch15,93.43055555555556,56014,M,1
1456,adj_Monitor8_ch16,64.65168539325843,56014,M,1
1458,adj_Monitor8_ch17,41.421052631578945,56014,M,1
1460,adj_Monitor8_ch18,52.58,56014,M,1
1462,adj_Monitor8_ch19,87.15277777777777,56014,M,1
1464,adj_Monitor8_ch2,62.473684210526315,56014,M,1
1466,adj_Monitor8_ch20,72.29213483146067,56014,M,1
1468,adj_Monitor8_ch21,65.93258426966293,56014,M,1
1470,adj_Monitor8_ch22,86.56944444444444,56014,M,1
1472,adj_Monitor8_ch23,49.980582524271846,56014,M,1
1474,adj_Monitor8_ch24,65.38613861386139,56014,M,1
1476,adj_Monitor8_ch25,104.25757575757575,56014,M,1
1478,adj_Monitor8_ch26,48.32142857142857,56014,M,1
1480,adj_Monitor8_ch27,68.51282051282051,56014,M,1
1482,adj_Monitor8_ch28,57.26732673267327,56014,M,1
1484,adj_Monitor8_ch29,67.97849462365592,56014,M,1
1486,adj_Monitor8_ch3,68.12941176470588,56014,M,1
1488,adj_Monitor8_ch30,77.2289156626506,56014,M,1
1490,adj_Monitor8_ch31,68.35106382978724,56014,M,1
1492,adj_Monitor8_ch32,80.77631578947368,56014,M,1
1494,adj_Monitor8_ch4,59.51456310679612,56014,M,1
1496,adj_Monitor8_ch5,40.26,56014,M,1
1498,adj_Monitor8_ch6,68.30927835051547,56014,M,1
1500,adj_Monitor8_ch7,76.70886075949367,56014,M,1
1502,adj_Monitor8_ch8,58.50476190476191,56014,M,1
1504,adj_Monitor8_ch9,58.24752475247525,56014,M,1
