,Channel,bout_length,No,Sex,Rep
130,adj_Monitor17_ch10,12.601398601398602,82983,M,1
132,adj_Monitor17_ch11,16.07792207792208,82983,M,1
134,adj_Monitor17_ch12,10.108108108108109,82983,M,1
136,adj_Monitor17_ch13,17.270833333333332,82983,M,1
138,adj_Monitor17_ch14,13.897058823529411,82983,M,1
140,adj_Monitor17_ch15,17.533333333333335,82983,M,1
142,adj_Monitor17_ch16,14.568181818181818,82983,M,1
144,adj_Monitor17_ch17,14.318518518518518,82983,M,1
146,adj_Monitor17_ch18,20.547619047619047,82983,M,1
148,adj_Monitor17_ch19,17.13821138211382,82983,M,1
150,adj_Monitor17_ch2,17.164948453608247,82983,M,1
152,adj_Monitor17_ch21,12.76,82983,M,1
154,adj_Monitor17_ch22,11.101449275362318,82983,M,1
156,adj_Monitor17_ch23,13.675324675324676,82983,M,1
158,adj_Monitor17_ch24,17.807692307692307,82983,M,1
160,adj_Monitor17_ch25,18.338345864661655,82983,M,1
162,adj_Monitor17_ch26,13.649484536082474,82983,M,1
164,adj_Monitor17_ch27,11.63963963963964,82983,M,1
166,adj_Monitor17_ch28,13.568181818181818,82983,M,1
168,adj_Monitor17_ch29,21.545454545454547,82983,M,1
170,adj_Monitor17_ch3,12.221311475409836,82983,M,1
172,adj_Monitor17_ch30,20.36144578313253,82983,M,1
174,adj_Monitor17_ch31,13.764705882352942,82983,M,1
176,adj_Monitor17_ch32,9.421052631578947,82983,M,1
178,adj_Monitor17_ch4,13.518248175182482,82983,M,1
180,adj_Monitor17_ch5,12.930434782608696,82983,M,1
182,adj_Monitor17_ch6,10.333333333333334,82983,M,1
184,adj_Monitor17_ch7,22.046511627906977,82983,M,1
186,adj_Monitor17_ch8,19.2,82983,M,1
188,adj_Monitor17_ch9,16.65277777777778,82983,M,1
190,adj_Monitor18_ch1,11.383838383838384,80387,M,1
192,adj_Monitor18_ch10,11.895652173913044,80387,M,1
194,adj_Monitor18_ch11,9.579831932773109,80387,M,1
196,adj_Monitor18_ch12,12.812080536912752,80387,M,1
198,adj_Monitor18_ch13,17.6,80387,M,1
200,adj_Monitor18_ch14,8.53781512605042,80387,M,1
202,adj_Monitor18_ch15,12.576470588235294,80387,M,1
204,adj_Monitor18_ch16,13.973214285714286,80387,M,1
206,adj_Monitor18_ch17,10.926470588235293,80387,M,1
208,adj_Monitor18_ch18,11.428571428571429,80387,M,1
210,adj_Monitor18_ch19,9.902912621359222,80387,M,1
212,adj_Monitor18_ch2,14.979166666666666,80387,M,1
214,adj_Monitor18_ch20,10.676691729323307,80387,M,1
216,adj_Monitor18_ch21,13.415929203539823,80387,M,1
218,adj_Monitor18_ch22,12.288135593220339,80387,M,1
220,adj_Monitor18_ch23,10.931297709923664,80387,M,1
222,adj_Monitor18_ch24,11.9875,80387,M,1
224,adj_Monitor18_ch26,7.845360824742268,80387,M,1
226,adj_Monitor18_ch27,9.495412844036696,80387,M,1
228,adj_Monitor18_ch28,9.477124183006536,80387,M,1
230,adj_Monitor18_ch29,8.781818181818181,80387,M,1
232,adj_Monitor18_ch3,17.0,80387,M,1
234,adj_Monitor18_ch30,13.333333333333334,80387,M,1
236,adj_Monitor18_ch31,12.769911504424778,80387,M,1
238,adj_Monitor18_ch32,9.524752475247524,80387,M,1
240,adj_Monitor18_ch4,10.333333333333334,80387,M,1
242,adj_Monitor18_ch5,14.886075949367088,80387,M,1
244,adj_Monitor18_ch6,14.54945054945055,80387,M,1
246,adj_Monitor18_ch7,12.911111111111111,80387,M,1
248,adj_Monitor18_ch8,11.836206896551724,80387,M,1
250,adj_Monitor18_ch9,12.336842105263157,80387,M,1
252,adj_Monitor1_ch1,9.919354838709678,67422,M,1
254,adj_Monitor1_ch11,7.919642857142857,67422,M,1
256,adj_Monitor1_ch12,12.108108108108109,67422,M,1
258,adj_Monitor1_ch13,12.8875,67422,M,1
260,adj_Monitor1_ch14,7.9411764705882355,67422,M,1
262,adj_Monitor1_ch15,7.478260869565218,67422,M,1
264,adj_Monitor1_ch16,7.733333333333333,67422,M,1
266,adj_Monitor1_ch17,6.8,67422,M,1
268,adj_Monitor1_ch18,7.423076923076923,67422,M,1
270,adj_Monitor1_ch19,9.223684210526315,67422,M,1
272,adj_Monitor1_ch2,19.01818181818182,67422,M,1
274,adj_Monitor1_ch20,8.430555555555555,67422,M,1
276,adj_Monitor1_ch21,10.222222222222221,67422,M,1
278,adj_Monitor1_ch22,9.58,67422,M,1
280,adj_Monitor1_ch23,8.471698113207546,67422,M,1
282,adj_Monitor1_ch24,9.416666666666666,67422,M,1
284,adj_Monitor1_ch25,12.533333333333333,67422,M,1
286,adj_Monitor1_ch26,8.184615384615384,67422,M,1
288,adj_Monitor1_ch27,8.649122807017545,67422,M,1
290,adj_Monitor1_ch28,9.617391304347827,67422,M,1
292,adj_Monitor1_ch29,9.391304347826088,67422,M,1
294,adj_Monitor1_ch3,10.615384615384615,67422,M,1
296,adj_Monitor1_ch30,9.976190476190476,67422,M,1
298,adj_Monitor1_ch31,11.146153846153846,67422,M,1
300,adj_Monitor1_ch32,13.08974358974359,67422,M,1
302,adj_Monitor1_ch4,8.455128205128204,67422,M,1
304,adj_Monitor1_ch5,11.326666666666666,67422,M,1
306,adj_Monitor1_ch6,10.153846153846153,67422,M,1
308,adj_Monitor1_ch7,9.881944444444445,67422,M,1
310,adj_Monitor1_ch8,10.617021276595745,67422,M,1
312,adj_Monitor1_ch9,11.053571428571429,67422,M,1
314,adj_Monitor20_ch1,17.343434343434343,57713,M,1
316,adj_Monitor20_ch10,16.666666666666668,57713,M,1
318,adj_Monitor20_ch11,18.92,57713,M,1
320,adj_Monitor20_ch12,14.922077922077921,57713,M,1
322,adj_Monitor20_ch13,16.157894736842106,57713,M,1
324,adj_Monitor20_ch14,16.39189189189189,57713,M,1
326,adj_Monitor20_ch15,20.015873015873016,57713,M,1
328,adj_Monitor20_ch16,34.18518518518518,57713,M,1
330,adj_Monitor20_ch17,23.857142857142858,57713,M,1
332,adj_Monitor20_ch18,24.88888888888889,57713,M,1
334,adj_Monitor20_ch19,17.294117647058822,57713,M,1
336,adj_Monitor20_ch2,21.26829268292683,57713,M,1
338,adj_Monitor20_ch20,13.747967479674797,57713,M,1
340,adj_Monitor20_ch21,17.43243243243243,57713,M,1
342,adj_Monitor20_ch22,13.038095238095238,57713,M,1
344,adj_Monitor20_ch23,12.947368421052632,57713,M,1
346,adj_Monitor20_ch24,30.055555555555557,57713,M,1
348,adj_Monitor20_ch25,12.39655172413793,57713,M,1
350,adj_Monitor20_ch26,25.94736842105263,57713,M,1
352,adj_Monitor20_ch27,20.95,57713,M,1
354,adj_Monitor20_ch29,12.311475409836065,57713,M,1
356,adj_Monitor20_ch3,11.868055555555555,57713,M,1
358,adj_Monitor20_ch30,9.98936170212766,57713,M,1
360,adj_Monitor20_ch31,10.283333333333333,57713,M,1
362,adj_Monitor20_ch32,12.0,57713,M,1
364,adj_Monitor20_ch4,19.451612903225808,57713,M,1
366,adj_Monitor20_ch5,32.69565217391305,57713,M,1
368,adj_Monitor20_ch6,21.779661016949152,57713,M,1
370,adj_Monitor20_ch7,14.5,57713,M,1
372,adj_Monitor20_ch8,14.5,57713,M,1
374,adj_Monitor20_ch9,16.132653061224488,57713,M,1
376,adj_Monitor22_ch1,19.908045977011493,64498,M,1
378,adj_Monitor22_ch10,17.82300884955752,64498,M,1
380,adj_Monitor22_ch11,13.348214285714286,64498,M,1
382,adj_Monitor22_ch12,24.83132530120482,64498,M,1
384,adj_Monitor22_ch13,16.24137931034483,64498,M,1
386,adj_Monitor22_ch14,18.242105263157896,64498,M,1
388,adj_Monitor22_ch15,13.343283582089553,64498,M,1
390,adj_Monitor22_ch16,19.425925925925927,64498,M,1
392,adj_Monitor22_ch17,12.891891891891891,64498,M,1
394,adj_Monitor22_ch18,13.431372549019608,64498,M,1
396,adj_Monitor22_ch19,17.528846153846153,64498,M,1
398,adj_Monitor22_ch2,18.271186440677965,64498,M,1
400,adj_Monitor22_ch20,15.414634146341463,64498,M,1
402,adj_Monitor22_ch21,21.146067415730336,64498,M,1
404,adj_Monitor22_ch22,12.0,64498,M,1
406,adj_Monitor22_ch23,14.0,64498,M,1
408,adj_Monitor22_ch24,19.099290780141843,64498,M,1
410,adj_Monitor22_ch25,20.51948051948052,64498,M,1
412,adj_Monitor22_ch26,15.634615384615385,64498,M,1
414,adj_Monitor22_ch27,16.161290322580644,64498,M,1
416,adj_Monitor22_ch28,13.992647058823529,64498,M,1
418,adj_Monitor22_ch29,11.942622950819672,64498,M,1
420,adj_Monitor22_ch3,24.028846153846153,64498,M,1
422,adj_Monitor22_ch30,16.06611570247934,64498,M,1
424,adj_Monitor22_ch31,23.64179104477612,64498,M,1
426,adj_Monitor22_ch32,14.083969465648854,64498,M,1
428,adj_Monitor22_ch4,10.344827586206897,64498,M,1
430,adj_Monitor22_ch5,14.39080459770115,64498,M,1
432,adj_Monitor22_ch6,21.666666666666668,64498,M,1
434,adj_Monitor22_ch7,21.0,64498,M,1
436,adj_Monitor22_ch8,18.223529411764705,64498,M,1
438,adj_Monitor22_ch9,16.55045871559633,64498,M,1
440,adj_Monitor24_ch1,16.548387096774192,TRiPsc,M,1
442,adj_Monitor24_ch10,12.076923076923077,TRiPsc,M,1
444,adj_Monitor24_ch11,15.617647058823529,TRiPsc,M,1
446,adj_Monitor24_ch12,13.626168224299066,TRiPsc,M,1
448,adj_Monitor24_ch13,12.186440677966102,TRiPsc,M,1
450,adj_Monitor24_ch14,14.516129032258064,TRiPsc,M,1
452,adj_Monitor24_ch15,12.963636363636363,TRiPsc,M,1
454,adj_Monitor24_ch16,9.30952380952381,TRiPsc,M,1
456,adj_Monitor24_ch17,10.326923076923077,TRiPsc,M,1
458,adj_Monitor24_ch18,12.722222222222221,TRiPsc,M,1
460,adj_Monitor24_ch19,13.547619047619047,TRiPsc,M,1
462,adj_Monitor24_ch20,10.516949152542374,TRiPsc,M,1
464,adj_Monitor24_ch21,13.261538461538462,TRiPsc,M,1
466,adj_Monitor24_ch22,13.171875,TRiPsc,M,1
468,adj_Monitor24_ch23,21.35185185185185,TRiPsc,M,1
470,adj_Monitor24_ch24,15.81081081081081,TRiPsc,M,1
472,adj_Monitor24_ch25,9.759493670886076,TRiPsc,M,1
474,adj_Monitor24_ch26,20.10810810810811,TRiPsc,M,1
476,adj_Monitor24_ch27,12.590909090909092,TRiPsc,M,1
478,adj_Monitor24_ch28,15.962025316455696,TRiPsc,M,1
480,adj_Monitor24_ch29,17.441860465116278,TRiPsc,M,1
482,adj_Monitor24_ch3,14.128712871287128,TRiPsc,M,1
484,adj_Monitor24_ch30,20.481012658227847,TRiPsc,M,1
486,adj_Monitor24_ch31,13.596491228070175,TRiPsc,M,1
488,adj_Monitor24_ch32,11.576576576576576,TRiPsc,M,1
490,adj_Monitor24_ch4,10.033333333333333,TRiPsc,M,1
492,adj_Monitor24_ch5,9.61111111111111,TRiPsc,M,1
494,adj_Monitor24_ch6,8.91044776119403,TRiPsc,M,1
496,adj_Monitor24_ch7,15.973684210526315,TRiPsc,M,1
498,adj_Monitor24_ch8,13.49074074074074,TRiPsc,M,1
500,adj_Monitor24_ch9,16.632075471698112,TRiPsc,M,1
502,adj_Monitor2_ch1,13.54368932038835,53328,M,1
504,adj_Monitor2_ch10,18.923076923076923,53328,M,1
506,adj_Monitor2_ch11,21.293333333333333,53328,M,1
508,adj_Monitor2_ch12,15.016806722689076,53328,M,1
510,adj_Monitor2_ch13,15.382113821138212,53328,M,1
512,adj_Monitor2_ch14,15.284313725490197,53328,M,1
514,adj_Monitor2_ch15,11.605095541401274,53328,M,1
516,adj_Monitor2_ch16,16.591397849462364,53328,M,1
518,adj_Monitor2_ch17,18.764044943820224,53328,M,1
520,adj_Monitor2_ch18,14.491071428571429,53328,M,1
522,adj_Monitor2_ch19,22.16216216216216,53328,M,1
524,adj_Monitor2_ch2,12.40268456375839,53328,M,1
526,adj_Monitor2_ch20,20.670731707317074,53328,M,1
528,adj_Monitor2_ch21,20.666666666666668,53328,M,1
530,adj_Monitor2_ch22,15.16546762589928,53328,M,1
532,adj_Monitor2_ch23,15.091743119266056,53328,M,1
534,adj_Monitor2_ch24,20.012345679012345,53328,M,1
536,adj_Monitor2_ch26,9.513157894736842,53328,M,1
538,adj_Monitor2_ch27,9.523489932885907,53328,M,1
540,adj_Monitor2_ch28,11.978021978021978,53328,M,1
542,adj_Monitor2_ch29,16.701612903225808,53328,M,1
544,adj_Monitor2_ch3,11.8,53328,M,1
546,adj_Monitor2_ch30,15.068702290076336,53328,M,1
548,adj_Monitor2_ch31,10.067961165048544,53328,M,1
550,adj_Monitor2_ch32,21.166666666666668,53328,M,1
552,adj_Monitor2_ch4,16.926470588235293,53328,M,1
554,adj_Monitor2_ch5,10.339285714285714,53328,M,1
556,adj_Monitor2_ch6,9.433070866141732,53328,M,1
558,adj_Monitor2_ch7,16.877777777777776,53328,M,1
560,adj_Monitor2_ch8,14.339130434782609,53328,M,1
562,adj_Monitor2_ch9,17.736263736263737,53328,M,1
564,adj_Monitor54_ch1,18.525,82983,F,1
566,adj_Monitor54_ch10,23.579545454545453,82983,F,1
568,adj_Monitor54_ch11,35.541666666666664,82983,F,1
570,adj_Monitor54_ch12,27.96511627906977,82983,F,1
572,adj_Monitor54_ch13,24.393939393939394,82983,F,1
574,adj_Monitor54_ch14,16.924657534246574,82983,F,1
576,adj_Monitor54_ch15,22.975,82983,F,1
578,adj_Monitor54_ch16,23.7816091954023,82983,F,1
580,adj_Monitor54_ch17,13.895027624309392,82983,F,1
582,adj_Monitor54_ch18,20.25225225225225,82983,F,1
584,adj_Monitor54_ch19,19.327868852459016,82983,F,1
586,adj_Monitor54_ch2,16.333333333333332,82983,F,1
588,adj_Monitor54_ch20,31.294117647058822,82983,F,1
590,adj_Monitor54_ch21,18.98181818181818,82983,F,1
592,adj_Monitor54_ch22,27.18867924528302,82983,F,1
594,adj_Monitor54_ch23,18.435897435897434,82983,F,1
596,adj_Monitor54_ch24,21.12,82983,F,1
598,adj_Monitor54_ch25,17.14814814814815,82983,F,1
600,adj_Monitor54_ch26,23.974358974358974,82983,F,1
602,adj_Monitor54_ch27,19.688,82983,F,1
604,adj_Monitor54_ch28,17.323529411764707,82983,F,1
606,adj_Monitor54_ch29,23.018691588785046,82983,F,1
608,adj_Monitor54_ch3,12.506756756756756,82983,F,1
610,adj_Monitor54_ch30,20.96511627906977,82983,F,1
612,adj_Monitor54_ch31,19.00980392156863,82983,F,1
614,adj_Monitor54_ch32,22.97826086956522,82983,F,1
616,adj_Monitor54_ch4,31.783783783783782,82983,F,1
618,adj_Monitor54_ch5,16.361702127659573,82983,F,1
620,adj_Monitor54_ch6,19.580952380952382,82983,F,1
622,adj_Monitor54_ch7,30.27777777777778,82983,F,1
624,adj_Monitor54_ch8,41.16326530612245,82983,F,1
626,adj_Monitor54_ch9,16.5,82983,F,1
628,adj_Monitor56_ch1,15.737373737373737,62872,M,1
630,adj_Monitor56_ch10,23.68831168831169,62872,M,1
632,adj_Monitor56_ch11,22.613636363636363,62872,M,1
634,adj_Monitor56_ch12,11.73394495412844,62872,M,1
636,adj_Monitor56_ch13,19.04,62872,M,1
638,adj_Monitor56_ch14,16.885714285714286,62872,M,1
640,adj_Monitor56_ch15,13.462809917355372,62872,M,1
642,adj_Monitor56_ch16,14.224806201550388,62872,M,1
644,adj_Monitor56_ch17,11.832116788321168,62872,M,1
646,adj_Monitor56_ch18,10.3,62872,M,1
648,adj_Monitor56_ch19,13.828125,62872,M,1
650,adj_Monitor56_ch2,19.186915887850468,62872,M,1
652,adj_Monitor56_ch20,12.817460317460318,62872,M,1
654,adj_Monitor56_ch21,11.46938775510204,62872,M,1
656,adj_Monitor56_ch22,23.446601941747574,62872,M,1
658,adj_Monitor56_ch23,13.025862068965518,62872,M,1
660,adj_Monitor56_ch24,25.223529411764705,62872,M,1
662,adj_Monitor56_ch25,17.463917525773194,62872,M,1
664,adj_Monitor56_ch26,13.221476510067115,62872,M,1
666,adj_Monitor56_ch27,16.727272727272727,62872,M,1
668,adj_Monitor56_ch28,11.525179856115107,62872,M,1
670,adj_Monitor56_ch29,18.72222222222222,62872,M,1
672,adj_Monitor56_ch3,26.914634146341463,62872,M,1
674,adj_Monitor56_ch30,16.125,62872,M,1
676,adj_Monitor56_ch31,12.261904761904763,62872,M,1
678,adj_Monitor56_ch32,14.980582524271844,62872,M,1
680,adj_Monitor56_ch4,11.6,62872,M,1
682,adj_Monitor56_ch5,14.429577464788732,62872,M,1
684,adj_Monitor56_ch6,13.713375796178344,62872,M,1
686,adj_Monitor56_ch7,14.079136690647482,62872,M,1
688,adj_Monitor56_ch8,18.28448275862069,62872,M,1
690,adj_Monitor56_ch9,13.810126582278482,62872,M,1
692,adj_Monitor58_ch1,38.721311475409834,62872,F,1
694,adj_Monitor58_ch10,52.728813559322035,62872,F,1
696,adj_Monitor58_ch11,23.877551020408163,62872,F,1
698,adj_Monitor58_ch12,35.6271186440678,62872,F,1
700,adj_Monitor58_ch13,16.67142857142857,62872,F,1
702,adj_Monitor58_ch14,16.425373134328357,62872,F,1
704,adj_Monitor58_ch15,22.246913580246915,62872,F,1
706,adj_Monitor58_ch16,27.15740740740741,62872,F,1
708,adj_Monitor58_ch17,20.197183098591548,62872,F,1
710,adj_Monitor58_ch18,20.194690265486727,62872,F,1
712,adj_Monitor58_ch19,26.95,62872,F,1
714,adj_Monitor58_ch2,22.871559633027523,62872,F,1
716,adj_Monitor58_ch20,31.861386138613863,62872,F,1
718,adj_Monitor58_ch21,44.671875,62872,F,1
720,adj_Monitor58_ch22,30.737704918032787,62872,F,1
722,adj_Monitor58_ch23,20.66896551724138,62872,F,1
724,adj_Monitor58_ch24,30.080357142857142,62872,F,1
726,adj_Monitor58_ch25,21.43220338983051,62872,F,1
728,adj_Monitor58_ch26,15.382165605095542,62872,F,1
730,adj_Monitor58_ch27,24.644736842105264,62872,F,1
732,adj_Monitor58_ch28,36.56944444444444,62872,F,1
734,adj_Monitor58_ch29,43.72463768115942,62872,F,1
736,adj_Monitor58_ch3,44.035714285714285,62872,F,1
738,adj_Monitor58_ch30,22.195876288659793,62872,F,1
740,adj_Monitor58_ch31,37.10909090909091,62872,F,1
742,adj_Monitor58_ch32,20.043795620437955,62872,F,1
744,adj_Monitor58_ch5,33.333333333333336,62872,F,1
746,adj_Monitor58_ch6,21.132867132867133,62872,F,1
748,adj_Monitor58_ch7,24.519083969465647,62872,F,1
750,adj_Monitor58_ch8,30.529411764705884,62872,F,1
752,adj_Monitor58_ch9,43.2,62872,F,1
754,adj_Monitor59_ch1,13.694117647058823,55690,F,1
756,adj_Monitor59_ch10,10.431506849315069,55690,F,1
758,adj_Monitor59_ch11,11.258503401360544,55690,F,1
760,adj_Monitor59_ch12,17.26271186440678,55690,F,1
762,adj_Monitor59_ch13,18.974137931034484,55690,F,1
764,adj_Monitor59_ch14,24.21276595744681,55690,F,1
766,adj_Monitor59_ch17,18.68421052631579,55690,F,1
768,adj_Monitor59_ch18,14.881578947368421,55690,F,1
770,adj_Monitor59_ch19,23.557377049180328,55690,F,1
772,adj_Monitor59_ch2,7.282051282051282,55690,F,1
774,adj_Monitor59_ch20,14.210227272727273,55690,F,1
776,adj_Monitor59_ch21,16.7,55690,F,1
778,adj_Monitor59_ch22,21.6046511627907,55690,F,1
780,adj_Monitor59_ch23,25.666666666666668,55690,F,1
782,adj_Monitor59_ch24,26.263157894736842,55690,F,1
784,adj_Monitor59_ch25,13.432,55690,F,1
786,adj_Monitor59_ch26,18.347368421052632,55690,F,1
788,adj_Monitor59_ch27,14.474074074074075,55690,F,1
790,adj_Monitor59_ch28,16.65671641791045,55690,F,1
792,adj_Monitor59_ch29,16.28125,55690,F,1
794,adj_Monitor59_ch3,13.791666666666666,55690,F,1
796,adj_Monitor59_ch30,15.48314606741573,55690,F,1
798,adj_Monitor59_ch31,22.158730158730158,55690,F,1
800,adj_Monitor59_ch32,16.463414634146343,55690,F,1
802,adj_Monitor59_ch4,20.69047619047619,55690,F,1
804,adj_Monitor59_ch5,21.353846153846153,55690,F,1
806,adj_Monitor59_ch6,19.90909090909091,55690,F,1
808,adj_Monitor59_ch7,17.953488372093023,55690,F,1
810,adj_Monitor59_ch8,14.377358490566039,55690,F,1
812,adj_Monitor59_ch9,14.929203539823009,55690,F,1
814,adj_Monitor5_ch1,9.8,80387,F,1
816,adj_Monitor5_ch10,8.5,80387,F,1
818,adj_Monitor5_ch11,9.466666666666667,80387,F,1
820,adj_Monitor5_ch12,9.367521367521368,80387,F,1
822,adj_Monitor5_ch13,9.771929824561404,80387,F,1
824,adj_Monitor5_ch14,8.766666666666667,80387,F,1
826,adj_Monitor5_ch15,9.420118343195266,80387,F,1
828,adj_Monitor5_ch16,7.641711229946524,80387,F,1
830,adj_Monitor5_ch17,14.263736263736265,80387,F,1
832,adj_Monitor5_ch18,10.473684210526315,80387,F,1
834,adj_Monitor5_ch19,9.675324675324676,80387,F,1
836,adj_Monitor5_ch2,9.50344827586207,80387,F,1
838,adj_Monitor5_ch20,15.242424242424242,80387,F,1
840,adj_Monitor5_ch21,9.283132530120483,80387,F,1
842,adj_Monitor5_ch22,7.653061224489796,80387,F,1
844,adj_Monitor5_ch23,15.159090909090908,80387,F,1
846,adj_Monitor5_ch24,14.99090909090909,80387,F,1
848,adj_Monitor5_ch25,16.194174757281555,80387,F,1
850,adj_Monitor5_ch26,19.8876404494382,80387,F,1
852,adj_Monitor5_ch27,11.594444444444445,80387,F,1
854,adj_Monitor5_ch28,13.373983739837398,80387,F,1
856,adj_Monitor5_ch3,10.455223880597014,80387,F,1
858,adj_Monitor5_ch30,12.757142857142858,80387,F,1
860,adj_Monitor5_ch31,9.984848484848484,80387,F,1
862,adj_Monitor5_ch32,15.94308943089431,80387,F,1
864,adj_Monitor5_ch4,11.333333333333334,80387,F,1
866,adj_Monitor5_ch5,12.81021897810219,80387,F,1
868,adj_Monitor5_ch6,12.121019108280255,80387,F,1
870,adj_Monitor5_ch7,11.868852459016393,80387,F,1
872,adj_Monitor5_ch8,9.683673469387756,80387,F,1
874,adj_Monitor5_ch9,10.144578313253012,80387,F,1
876,adj_Monitor60_ch1,27.123076923076923,66945,M,1
878,adj_Monitor60_ch10,10.378048780487806,66945,M,1
880,adj_Monitor60_ch11,19.518072289156628,66945,M,1
882,adj_Monitor60_ch12,12.72072072072072,66945,M,1
884,adj_Monitor60_ch13,10.928571428571429,66945,M,1
886,adj_Monitor60_ch14,8.791208791208792,66945,M,1
888,adj_Monitor60_ch15,20.831460674157302,66945,M,1
890,adj_Monitor60_ch16,13.686746987951807,66945,M,1
892,adj_Monitor60_ch17,9.324324324324325,66945,M,1
894,adj_Monitor60_ch18,15.245098039215685,66945,M,1
896,adj_Monitor60_ch19,13.678260869565218,66945,M,1
898,adj_Monitor60_ch2,23.133333333333333,66945,M,1
900,adj_Monitor60_ch20,10.156862745098039,66945,M,1
902,adj_Monitor60_ch21,9.32394366197183,66945,M,1
904,adj_Monitor60_ch22,13.34375,66945,M,1
906,adj_Monitor60_ch23,15.883720930232558,66945,M,1
908,adj_Monitor60_ch25,9.964285714285714,66945,M,1
910,adj_Monitor60_ch26,10.272727272727273,66945,M,1
912,adj_Monitor60_ch27,17.69333333333333,66945,M,1
914,adj_Monitor60_ch28,10.161904761904761,66945,M,1
916,adj_Monitor60_ch29,13.186274509803921,66945,M,1
918,adj_Monitor60_ch3,9.933333333333334,66945,M,1
920,adj_Monitor60_ch30,12.734513274336283,66945,M,1
922,adj_Monitor60_ch31,9.446428571428571,66945,M,1
924,adj_Monitor60_ch32,28.357142857142858,66945,M,1
926,adj_Monitor60_ch4,11.858490566037736,66945,M,1
928,adj_Monitor60_ch5,10.771739130434783,66945,M,1
930,adj_Monitor60_ch6,9.42156862745098,66945,M,1
