,Channel,bout_length,No,Sex,Rep
204,adj_Monitor18_ch16,38.86764705882353,80387,M,1
206,adj_Monitor18_ch17,33.0722891566265,80387,M,1
208,adj_Monitor18_ch18,44.74285714285714,80387,M,1
210,adj_Monitor18_ch19,45.696969696969695,80387,M,1
212,adj_Monitor18_ch2,53.82692307692308,80387,M,1
214,adj_Monitor18_ch20,34.31707317073171,80387,M,1
216,adj_Monitor18_ch21,38.628571428571426,80387,M,1
218,adj_Monitor18_ch22,37.06666666666667,80387,M,1
220,adj_Monitor18_ch23,35.43037974683544,80387,M,1
222,adj_Monitor18_ch24,59.67857142857143,80387,M,1
224,adj_Monitor18_ch26,52.86363636363637,80387,M,1
226,adj_Monitor18_ch27,45.971014492753625,80387,M,1
228,adj_Monitor18_ch28,30.742574257425744,80387,M,1
230,adj_Monitor18_ch29,45.26315789473684,80387,M,1
232,adj_Monitor18_ch3,31.36111111111111,80387,M,1
234,adj_Monitor18_ch30,25.919540229885058,80387,M,1
236,adj_Monitor18_ch31,37.946666666666665,80387,M,1
238,adj_Monitor18_ch32,48.911764705882355,80387,M,1
240,adj_Monitor18_ch4,38.287234042553195,80387,M,1
242,adj_Monitor18_ch5,67.98,80387,M,1
244,adj_Monitor18_ch6,49.172413793103445,80387,M,1
246,adj_Monitor18_ch7,59.26923076923077,80387,M,1
248,adj_Monitor18_ch8,41.11594202898551,80387,M,1
250,adj_Monitor18_ch9,54.2,80387,M,1
252,adj_Monitor1_ch1,71.93478260869566,67422,M,1
254,adj_Monitor1_ch11,40.24096385542169,67422,M,1
256,adj_Monitor1_ch12,28.186046511627907,67422,M,1
258,adj_Monitor1_ch13,57.26315789473684,67422,M,1
260,adj_Monitor1_ch14,65.80645161290323,67422,M,1
262,adj_Monitor1_ch15,83.35593220338983,67422,M,1
264,adj_Monitor1_ch16,127.3225806451613,67422,M,1
266,adj_Monitor1_ch17,64.49056603773585,67422,M,1
268,adj_Monitor1_ch18,98.65714285714286,67422,M,1
270,adj_Monitor1_ch19,70.22448979591837,67422,M,1
272,adj_Monitor1_ch2,98.5,67422,M,1
274,adj_Monitor1_ch20,71.25,67422,M,1
276,adj_Monitor1_ch21,89.3170731707317,67422,M,1
278,adj_Monitor1_ch22,115.72727272727273,67422,M,1
280,adj_Monitor1_ch23,100.42222222222222,67422,M,1
282,adj_Monitor1_ch24,51.68181818181818,67422,M,1
284,adj_Monitor1_ch25,190.78947368421052,67422,M,1
286,adj_Monitor1_ch26,33.101010101010104,67422,M,1
288,adj_Monitor1_ch27,113.42424242424242,67422,M,1
290,adj_Monitor1_ch28,44.40845070422535,67422,M,1
292,adj_Monitor1_ch29,51.45161290322581,67422,M,1
294,adj_Monitor1_ch3,57.175438596491226,67422,M,1
296,adj_Monitor1_ch30,61.44827586206897,67422,M,1
298,adj_Monitor1_ch31,30.91304347826087,67422,M,1
300,adj_Monitor1_ch32,62.094339622641506,67422,M,1
302,adj_Monitor1_ch4,25.82608695652174,67422,M,1
304,adj_Monitor1_ch5,29.551724137931036,67422,M,1
306,adj_Monitor1_ch6,99.97297297297297,67422,M,1
308,adj_Monitor1_ch7,32.0,67422,M,1
310,adj_Monitor1_ch8,106.30555555555556,67422,M,1
312,adj_Monitor1_ch9,51.42168674698795,67422,M,1
314,adj_Monitor20_ch1,34.84057971014493,57713,M,1
316,adj_Monitor20_ch10,46.208955223880594,57713,M,1
318,adj_Monitor20_ch11,107.16129032258064,57713,M,1
320,adj_Monitor20_ch12,58.490566037735846,57713,M,1
322,adj_Monitor20_ch13,57.90384615384615,57713,M,1
324,adj_Monitor20_ch14,57.611111111111114,57713,M,1
326,adj_Monitor20_ch15,75.0,57713,M,1
328,adj_Monitor20_ch16,210.1875,57713,M,1
330,adj_Monitor20_ch17,58.18604651162791,57713,M,1
332,adj_Monitor20_ch18,81.10810810810811,57713,M,1
334,adj_Monitor20_ch19,90.22857142857143,57713,M,1
336,adj_Monitor20_ch2,41.526315789473685,57713,M,1
338,adj_Monitor20_ch20,29.255555555555556,57713,M,1
340,adj_Monitor20_ch21,166.54545454545453,57713,M,1
342,adj_Monitor20_ch22,38.472972972972975,57713,M,1
344,adj_Monitor20_ch23,53.79032258064516,57713,M,1
346,adj_Monitor20_ch24,55.395348837209305,57713,M,1
348,adj_Monitor20_ch25,102.16666666666667,57713,M,1
350,adj_Monitor20_ch26,148.5,57713,M,1
352,adj_Monitor20_ch27,63.24444444444445,57713,M,1
354,adj_Monitor20_ch29,96.08108108108108,57713,M,1
356,adj_Monitor20_ch3,27.68888888888889,57713,M,1
358,adj_Monitor20_ch30,48.63768115942029,57713,M,1
360,adj_Monitor20_ch31,87.5,57713,M,1
362,adj_Monitor20_ch32,57.26315789473684,57713,M,1
364,adj_Monitor20_ch4,72.92857142857143,57713,M,1
366,adj_Monitor20_ch5,84.09677419354838,57713,M,1
368,adj_Monitor20_ch6,81.29729729729729,57713,M,1
370,adj_Monitor20_ch7,35.41538461538462,57713,M,1
372,adj_Monitor20_ch8,80.02325581395348,57713,M,1
374,adj_Monitor20_ch9,39.166666666666664,57713,M,1
376,adj_Monitor22_ch1,43.69642857142857,64498,M,1
378,adj_Monitor22_ch10,29.948051948051948,64498,M,1
380,adj_Monitor22_ch11,35.12820512820513,64498,M,1
382,adj_Monitor22_ch12,42.568627450980394,64498,M,1
384,adj_Monitor22_ch13,41.070422535211264,64498,M,1
386,adj_Monitor22_ch14,56.611111111111114,64498,M,1
388,adj_Monitor22_ch15,31.746835443037973,64498,M,1
390,adj_Monitor22_ch16,32.294117647058826,64498,M,1
392,adj_Monitor22_ch17,39.10958904109589,64498,M,1
394,adj_Monitor22_ch18,35.641975308641975,64498,M,1
396,adj_Monitor22_ch19,41.01724137931034,64498,M,1
398,adj_Monitor22_ch2,92.87179487179488,64498,M,1
400,adj_Monitor22_ch20,60.52,64498,M,1
402,adj_Monitor22_ch21,37.435483870967744,64498,M,1
404,adj_Monitor22_ch22,50.63934426229508,64498,M,1
406,adj_Monitor22_ch23,74.42372881355932,64498,M,1
408,adj_Monitor22_ch24,27.317073170731707,64498,M,1
410,adj_Monitor22_ch25,54.38,64498,M,1
412,adj_Monitor22_ch26,36.333333333333336,64498,M,1
414,adj_Monitor22_ch27,42.59090909090909,64498,M,1
416,adj_Monitor22_ch28,27.51764705882353,64498,M,1
418,adj_Monitor22_ch29,34.69135802469136,64498,M,1
420,adj_Monitor22_ch3,29.57894736842105,64498,M,1
422,adj_Monitor22_ch30,31.88888888888889,64498,M,1
424,adj_Monitor22_ch31,51.075471698113205,64498,M,1
426,adj_Monitor22_ch32,26.629213483146067,64498,M,1
428,adj_Monitor22_ch4,59.732142857142854,64498,M,1
430,adj_Monitor22_ch5,49.81666666666667,64498,M,1
432,adj_Monitor22_ch6,27.454545454545453,64498,M,1
434,adj_Monitor22_ch7,36.425925925925924,64498,M,1
436,adj_Monitor22_ch8,49.0,64498,M,1
438,adj_Monitor22_ch9,33.12676056338028,64498,M,1
440,adj_Monitor24_ch1,79.175,TRiPsc,M,1
442,adj_Monitor24_ch10,20.560747663551403,TRiPsc,M,1
444,adj_Monitor24_ch11,39.3768115942029,TRiPsc,M,1
446,adj_Monitor24_ch12,50.885714285714286,TRiPsc,M,1
448,adj_Monitor24_ch13,87.73170731707317,TRiPsc,M,1
450,adj_Monitor24_ch14,41.6,TRiPsc,M,1
452,adj_Monitor24_ch15,39.791666666666664,TRiPsc,M,1
454,adj_Monitor24_ch16,112.53333333333333,TRiPsc,M,1
456,adj_Monitor24_ch17,43.810810810810814,TRiPsc,M,1
458,adj_Monitor24_ch18,150.66666666666666,TRiPsc,M,1
460,adj_Monitor24_ch19,134.64285714285714,TRiPsc,M,1
462,adj_Monitor24_ch20,38.59493670886076,TRiPsc,M,1
464,adj_Monitor24_ch21,83.60975609756098,TRiPsc,M,1
466,adj_Monitor24_ch22,34.46666666666667,TRiPsc,M,1
468,adj_Monitor24_ch23,89.05555555555556,TRiPsc,M,1
470,adj_Monitor24_ch24,157.0,TRiPsc,M,1
472,adj_Monitor24_ch25,23.52212389380531,TRiPsc,M,1
474,adj_Monitor24_ch26,144.52,TRiPsc,M,1
476,adj_Monitor24_ch27,39.736111111111114,TRiPsc,M,1
478,adj_Monitor24_ch28,55.267857142857146,TRiPsc,M,1
480,adj_Monitor24_ch29,46.81666666666667,TRiPsc,M,1
482,adj_Monitor24_ch3,47.78333333333333,TRiPsc,M,1
484,adj_Monitor24_ch30,46.016666666666666,TRiPsc,M,1
486,adj_Monitor24_ch31,41.390625,TRiPsc,M,1
488,adj_Monitor24_ch32,40.432432432432435,TRiPsc,M,1
490,adj_Monitor24_ch4,34.12359550561798,TRiPsc,M,1
492,adj_Monitor24_ch5,43.32432432432432,TRiPsc,M,1
494,adj_Monitor24_ch6,73.44680851063829,TRiPsc,M,1
496,adj_Monitor24_ch7,61.7,TRiPsc,M,1
498,adj_Monitor24_ch8,35.40243902439025,TRiPsc,M,1
500,adj_Monitor24_ch9,35.871428571428574,TRiPsc,M,1
502,adj_Monitor2_ch1,47.2972972972973,53328,M,1
504,adj_Monitor2_ch10,54.17307692307692,53328,M,1
506,adj_Monitor2_ch11,53.88235294117647,53328,M,1
508,adj_Monitor2_ch12,31.871794871794872,53328,M,1
510,adj_Monitor2_ch13,30.367088607594937,53328,M,1
512,adj_Monitor2_ch14,41.714285714285715,53328,M,1
514,adj_Monitor2_ch15,23.281553398058254,53328,M,1
516,adj_Monitor2_ch16,41.10769230769231,53328,M,1
518,adj_Monitor2_ch17,41.01538461538462,53328,M,1
520,adj_Monitor2_ch18,36.83098591549296,53328,M,1
522,adj_Monitor2_ch19,24.231884057971016,53328,M,1
524,adj_Monitor2_ch2,24.091836734693878,53328,M,1
526,adj_Monitor2_ch20,49.61538461538461,53328,M,1
528,adj_Monitor2_ch21,40.08064516129032,53328,M,1
530,adj_Monitor2_ch22,23.556701030927837,53328,M,1
532,adj_Monitor2_ch23,37.183098591549296,53328,M,1
534,adj_Monitor2_ch24,53.08,53328,M,1
536,adj_Monitor2_ch26,33.33695652173913,53328,M,1
538,adj_Monitor2_ch27,27.666666666666668,53328,M,1
540,adj_Monitor2_ch28,50.927536231884055,53328,M,1
542,adj_Monitor2_ch29,30.422535211267604,53328,M,1
544,adj_Monitor2_ch3,62.91304347826087,53328,M,1
546,adj_Monitor2_ch30,29.506493506493506,53328,M,1
548,adj_Monitor2_ch31,40.721518987341774,53328,M,1
550,adj_Monitor2_ch32,46.310344827586206,53328,M,1
552,adj_Monitor2_ch4,71.38636363636364,53328,M,1
554,adj_Monitor2_ch5,47.83076923076923,53328,M,1
556,adj_Monitor2_ch6,33.78888888888889,53328,M,1
558,adj_Monitor2_ch7,44.983050847457626,53328,M,1
560,adj_Monitor2_ch8,36.028169014084504,53328,M,1
562,adj_Monitor2_ch9,48.01754385964912,53328,M,1
564,adj_Monitor54_ch1,64.72727272727273,82983,F,1
566,adj_Monitor54_ch10,42.38461538461539,82983,F,1
568,adj_Monitor54_ch11,82.33333333333333,82983,F,1
570,adj_Monitor54_ch12,50.94117647058823,82983,F,1
572,adj_Monitor54_ch13,39.204081632653065,82983,F,1
574,adj_Monitor54_ch14,22.158536585365855,82983,F,1
576,adj_Monitor54_ch15,47.74,82983,F,1
578,adj_Monitor54_ch16,40.333333333333336,82983,F,1
580,adj_Monitor54_ch17,15.766990291262136,82983,F,1
582,adj_Monitor54_ch18,36.71153846153846,82983,F,1
584,adj_Monitor54_ch19,87.4054054054054,82983,F,1
586,adj_Monitor54_ch2,56.476190476190474,82983,F,1
588,adj_Monitor54_ch20,99.53571428571429,82983,F,1
590,adj_Monitor54_ch21,39.943396226415096,82983,F,1
592,adj_Monitor54_ch22,89.87096774193549,82983,F,1
594,adj_Monitor54_ch23,66.23255813953489,82983,F,1
596,adj_Monitor54_ch24,56.04545454545455,82983,F,1
598,adj_Monitor54_ch25,29.91891891891892,82983,F,1
600,adj_Monitor54_ch26,53.47826086956522,82983,F,1
602,adj_Monitor54_ch27,24.845070422535212,82983,F,1
604,adj_Monitor54_ch28,48.53846153846154,82983,F,1
606,adj_Monitor54_ch29,21.68918918918919,82983,F,1
608,adj_Monitor54_ch3,24.59375,82983,F,1
610,adj_Monitor54_ch30,47.05555555555556,82983,F,1
612,adj_Monitor54_ch31,39.38709677419355,82983,F,1
614,adj_Monitor54_ch32,32.86206896551724,82983,F,1
616,adj_Monitor54_ch4,49.357142857142854,82983,F,1
618,adj_Monitor54_ch5,47.96491228070175,82983,F,1
620,adj_Monitor54_ch6,37.016949152542374,82983,F,1
622,adj_Monitor54_ch7,67.71794871794872,82983,F,1
624,adj_Monitor54_ch8,88.28,82983,F,1
626,adj_Monitor54_ch9,31.89830508474576,82983,F,1
628,adj_Monitor56_ch1,42.301587301587304,62872,M,1
630,adj_Monitor56_ch10,47.229166666666664,62872,M,1
632,adj_Monitor56_ch11,43.98076923076923,62872,M,1
634,adj_Monitor56_ch12,42.28169014084507,62872,M,1
636,adj_Monitor56_ch13,34.776119402985074,62872,M,1
638,adj_Monitor56_ch14,38.55882352941177,62872,M,1
640,adj_Monitor56_ch15,31.620253164556964,62872,M,1
642,adj_Monitor56_ch16,31.038961038961038,62872,M,1
644,adj_Monitor56_ch17,29.702380952380953,62872,M,1
646,adj_Monitor56_ch18,57.258620689655174,62872,M,1
648,adj_Monitor56_ch19,35.34285714285714,62872,M,1
650,adj_Monitor56_ch2,32.15625,62872,M,1
652,adj_Monitor56_ch20,40.647887323943664,62872,M,1
654,adj_Monitor56_ch21,31.79310344827586,62872,M,1
656,adj_Monitor56_ch22,46.44230769230769,62872,M,1
658,adj_Monitor56_ch23,40.73134328358209,62872,M,1
660,adj_Monitor56_ch24,38.3,62872,M,1
662,adj_Monitor56_ch25,38.24193548387097,62872,M,1
664,adj_Monitor56_ch26,23.684782608695652,62872,M,1
666,adj_Monitor56_ch27,34.37313432835821,62872,M,1
668,adj_Monitor56_ch28,30.103448275862068,62872,M,1
670,adj_Monitor56_ch29,37.01639344262295,62872,M,1
672,adj_Monitor56_ch3,42.41860465116279,62872,M,1
674,adj_Monitor56_ch30,46.67796610169491,62872,M,1
676,adj_Monitor56_ch31,34.69736842105263,62872,M,1
678,adj_Monitor56_ch32,43.704918032786885,62872,M,1
680,adj_Monitor56_ch4,38.89705882352941,62872,M,1
682,adj_Monitor56_ch5,21.205882352941178,62872,M,1
684,adj_Monitor56_ch6,29.071428571428573,62872,M,1
686,adj_Monitor56_ch7,23.65909090909091,62872,M,1
688,adj_Monitor56_ch8,31.276923076923076,62872,M,1
690,adj_Monitor56_ch9,25.243589743589745,62872,M,1
692,adj_Monitor58_ch1,38.810810810810814,62872,F,1
694,adj_Monitor58_ch10,30.470588235294116,62872,F,1
696,adj_Monitor58_ch11,43.54347826086956,62872,F,1
698,adj_Monitor58_ch12,65.125,62872,F,1
700,adj_Monitor58_ch13,22.95402298850575,62872,F,1
702,adj_Monitor58_ch14,25.14457831325301,62872,F,1
704,adj_Monitor58_ch15,40.45614035087719,62872,F,1
706,adj_Monitor58_ch16,25.653061224489797,62872,F,1
708,adj_Monitor58_ch17,23.314814814814813,62872,F,1
710,adj_Monitor58_ch18,23.558823529411764,62872,F,1
712,adj_Monitor58_ch19,31.24,62872,F,1
714,adj_Monitor58_ch2,36.395833333333336,62872,F,1
716,adj_Monitor58_ch20,19.0,62872,F,1
718,adj_Monitor58_ch21,33.85294117647059,62872,F,1
720,adj_Monitor58_ch22,76.78125,62872,F,1
722,adj_Monitor58_ch23,18.415384615384614,62872,F,1
724,adj_Monitor58_ch24,15.654545454545454,62872,F,1
726,adj_Monitor58_ch25,27.046153846153846,62872,F,1
728,adj_Monitor58_ch26,21.341463414634145,62872,F,1
730,adj_Monitor58_ch27,48.627906976744185,62872,F,1
732,adj_Monitor58_ch28,51.25,62872,F,1
734,adj_Monitor58_ch29,42.63333333333333,62872,F,1
736,adj_Monitor58_ch3,52.8125,62872,F,1
738,adj_Monitor58_ch30,35.225806451612904,62872,F,1
740,adj_Monitor58_ch31,100.69565217391305,62872,F,1
742,adj_Monitor58_ch32,22.0,62872,F,1
744,adj_Monitor58_ch5,23.06382978723404,62872,F,1
746,adj_Monitor58_ch6,14.986486486486486,62872,F,1
748,adj_Monitor58_ch7,18.333333333333332,62872,F,1
750,adj_Monitor58_ch8,31.48076923076923,62872,F,1
752,adj_Monitor58_ch9,53.3,62872,F,1
754,adj_Monitor59_ch1,57.45454545454545,55690,F,1
756,adj_Monitor59_ch10,34.97938144329897,55690,F,1
758,adj_Monitor59_ch11,31.3375,55690,F,1
760,adj_Monitor59_ch12,33.703125,55690,F,1
762,adj_Monitor59_ch13,36.01724137931034,55690,F,1
764,adj_Monitor59_ch14,106.23333333333333,55690,F,1
766,adj_Monitor59_ch17,30.098591549295776,55690,F,1
768,adj_Monitor59_ch18,57.09090909090909,55690,F,1
770,adj_Monitor59_ch19,72.07692307692308,55690,F,1
772,adj_Monitor59_ch2,74.59677419354838,55690,F,1
774,adj_Monitor59_ch20,18.872093023255815,55690,F,1
776,adj_Monitor59_ch21,64.26666666666667,55690,F,1
778,adj_Monitor59_ch22,42.07272727272727,55690,F,1
780,adj_Monitor59_ch23,93.06451612903226,55690,F,1
782,adj_Monitor59_ch24,148.0909090909091,55690,F,1
784,adj_Monitor59_ch25,30.5875,55690,F,1
786,adj_Monitor59_ch26,40.34920634920635,55690,F,1
788,adj_Monitor59_ch27,30.467532467532468,55690,F,1
790,adj_Monitor59_ch28,76.2439024390244,55690,F,1
792,adj_Monitor59_ch29,87.8108108108108,55690,F,1
794,adj_Monitor59_ch3,61.53703703703704,55690,F,1
796,adj_Monitor59_ch30,59.791666666666664,55690,F,1
798,adj_Monitor59_ch31,71.05,55690,F,1
800,adj_Monitor59_ch32,27.70731707317073,55690,F,1
802,adj_Monitor59_ch4,53.266666666666666,55690,F,1
804,adj_Monitor59_ch5,68.09756097560975,55690,F,1
806,adj_Monitor59_ch6,69.37209302325581,55690,F,1
808,adj_Monitor59_ch7,53.88,55690,F,1
810,adj_Monitor59_ch8,43.507936507936506,55690,F,1
812,adj_Monitor59_ch9,36.35820895522388,55690,F,1
814,adj_Monitor5_ch1,25.228915662650603,80387,F,1
816,adj_Monitor5_ch10,42.73076923076923,80387,F,1
818,adj_Monitor5_ch11,57.067796610169495,80387,F,1
820,adj_Monitor5_ch12,40.44871794871795,80387,F,1
822,adj_Monitor5_ch13,110.86486486486487,80387,F,1
824,adj_Monitor5_ch14,235.7826086956522,80387,F,1
826,adj_Monitor5_ch15,24.154545454545456,80387,F,1
828,adj_Monitor5_ch16,21.704,80387,F,1
830,adj_Monitor5_ch17,59.02,80387,F,1
832,adj_Monitor5_ch18,47.666666666666664,80387,F,1
834,adj_Monitor5_ch19,28.5,80387,F,1
836,adj_Monitor5_ch2,29.614583333333332,80387,F,1
838,adj_Monitor5_ch20,29.116883116883116,80387,F,1
840,adj_Monitor5_ch21,24.254545454545454,80387,F,1
842,adj_Monitor5_ch22,167.4857142857143,80387,F,1
844,adj_Monitor5_ch23,67.21428571428571,80387,F,1
846,adj_Monitor5_ch24,34.20779220779221,80387,F,1
848,adj_Monitor5_ch25,52.2,80387,F,1
850,adj_Monitor5_ch26,39.84375,80387,F,1
852,adj_Monitor5_ch27,18.98230088495575,80387,F,1
854,adj_Monitor5_ch28,35.638888888888886,80387,F,1
856,adj_Monitor5_ch3,33.845238095238095,80387,F,1
858,adj_Monitor5_ch30,26.670454545454547,80387,F,1
860,adj_Monitor5_ch31,24.428571428571427,80387,F,1
862,adj_Monitor5_ch32,35.38095238095238,80387,F,1
864,adj_Monitor5_ch4,66.93103448275862,80387,F,1
866,adj_Monitor5_ch5,28.786516853932586,80387,F,1
868,adj_Monitor5_ch6,25.150537634408604,80387,F,1
870,adj_Monitor5_ch7,18.92233009708738,80387,F,1
872,adj_Monitor5_ch8,62.19672131147541,80387,F,1
874,adj_Monitor5_ch9,61.30909090909091,80387,F,1
876,adj_Monitor60_ch1,50.38297872340426,66945,M,1
878,adj_Monitor60_ch10,55.17741935483871,66945,M,1
880,adj_Monitor60_ch11,48.41818181818182,66945,M,1
882,adj_Monitor60_ch12,46.540983606557376,66945,M,1
884,adj_Monitor60_ch13,27.8659793814433,66945,M,1
886,adj_Monitor60_ch14,67.62857142857143,66945,M,1
888,adj_Monitor60_ch15,38.306451612903224,66945,M,1
890,adj_Monitor60_ch16,52.233333333333334,66945,M,1
892,adj_Monitor60_ch17,72.93442622950819,66945,M,1
894,adj_Monitor60_ch18,42.015625,66945,M,1
896,adj_Monitor60_ch19,33.01219512195122,66945,M,1
898,adj_Monitor60_ch2,66.13636363636364,66945,M,1
900,adj_Monitor60_ch20,105.54838709677419,66945,M,1
902,adj_Monitor60_ch21,95.63636363636364,66945,M,1
904,adj_Monitor60_ch22,82.73170731707317,66945,M,1
906,adj_Monitor60_ch23,53.851851851851855,66945,M,1
908,adj_Monitor60_ch25,72.14492753623189,66945,M,1
910,adj_Monitor60_ch26,61.32142857142857,66945,M,1
912,adj_Monitor60_ch27,57.0,66945,M,1
914,adj_Monitor60_ch28,57.586666666666666,66945,M,1
916,adj_Monitor60_ch29,41.55714285714286,66945,M,1
918,adj_Monitor60_ch3,67.61538461538461,66945,M,1
920,adj_Monitor60_ch30,34.30379746835443,66945,M,1
922,adj_Monitor60_ch31,114.35897435897436,66945,M,1
924,adj_Monitor60_ch32,33.45454545454545,66945,M,1
926,adj_Monitor60_ch4,47.5,66945,M,1
928,adj_Monitor60_ch5,66.52112676056338,66945,M,1
930,adj_Monitor60_ch6,57.493506493506494,66945,M,1
932,adj_Monitor60_ch7,55.971830985915496,66945,M,1
